league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,src_league
ENG-Premier League,2022-23,Chelsea,Ruben Loftus-Cheek,1,2022,80,688,D M S,25,1550,0,0.856397295370698,0,0.856397295370698,1,1.7559158895164728,9,15,1,0,6.833013786934316,4.327356296591461,ENG1
ENG-Premier League,2022-23,Chelsea,Thiago Silva,1,2022,80,3288,D S,27,2352,0,1.4437993383035064,0,1.4437993383035064,2,0.573215376585722,15,5,2,0,6.4073407761752605,5.8827359434217215,ENG1
ENG-Premier League,2022-23,Chelsea,Trevoh Chalobah,1,2022,80,6615,D S,25,1598,0,0.7949223592877388,0,0.7949223592877388,0,0.1997714750468731,9,4,4,0,7.1020578518509865,7.018729008734226,ENG1
ENG-Premier League,2022-23,Chelsea,Wesley Fofana,1,2022,80,7589,D S,17,1372,1,0.8552336050197482,1,0.8552336050197482,0,0.03663677629083395,8,2,4,0,4.4630372896790504,4.026877721771598,ENG1
ENG-Premier League,2022-23,Crystal Palace,Cheick Oumar Doucoure,1,2022,78,8666,M,34,2825,0,0.9975933516398072,0,0.9975933516398072,3,2.030144080519676,36,26,8,1,8.899869498796761,7.7755043944343925,ENG1
ENG-Premier League,2022-23,Crystal Palace,Chris Richards,1,2022,78,8430,D S,9,432,0,0.6922851279377937,0,0.6922851279377937,0,0.45222198963165283,4,1,0,0,0.3347281888127327,0.3347281888127327,ENG1
ENG-Premier League,2022-23,Crystal Palace,David Ozoh,1,2022,78,11268,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Crystal Palace,Eberechi Eze,1,2022,78,8706,F M S,38,2657,10,6.831764040514827,9,6.070595199242234,4,4.619440779089928,70,57,3,0,11.0957055054605,4.369746007025242,ENG1
ENG-Premier League,2022-23,Crystal Palace,Jairo Riedewald,1,2022,78,6027,S,6,50,0,0.053897131234407425,0,0.053897131234407425,0,0.0,1,0,0,0,0.05494070053100586,0.05494070053100586,ENG1
ENG-Premier League,2022-23,Crystal Palace,James McArthur,1,2022,78,633,S,4,42,0,0.0,0,0.0,0,0.0,0,0,0,0,0.061272621154785156,0.061272621154785156,ENG1
ENG-Premier League,2022-23,Crystal Palace,James Tomkins,1,2022,78,530,D S,6,340,1,0.7290570810437202,1,0.7290570810437202,0,0.0,3,0,1,1,0.10638929903507233,0.06696999818086624,ENG1
ENG-Premier League,2022-23,Crystal Palace,Jean-Philippe Mateta,1,2022,78,5735,F S,29,717,2,3.3088645320385695,2,3.3088645320385695,0,0.4064396023750305,28,5,3,0,4.657251037657261,1.3217991441488266,ENG1
ENG-Premier League,2022-23,Crystal Palace,Jeffrey Schlupp,1,2022,78,757,D M S,34,2562,3,3.445598446764052,3,3.445598446764052,1,2.2960132341831923,28,18,7,0,6.818669021129608,4.326487619429827,ENG1
ENG-Premier League,2022-23,Crystal Palace,Joachim Andersen,1,2022,78,6314,D,32,2786,1,1.8502881033346057,1,1.8502881033346057,0,1.4228478781878948,22,12,8,0,5.73883250541985,4.774972975254059,ENG1
ENG-Premier League,2022-23,Crystal Palace,Joel Ward,1,2022,78,510,D S,28,2251,1,1.4655719939619303,1,1.4655719939619303,0,0.3378884494304657,7,10,6,0,3.9748681094497442,3.709601128473878,ENG1
ENG-Premier League,2022-23,Crystal Palace,Jordan Ayew,1,2022,78,672,F M S,38,2738,4,2.751328118145466,4,2.751328118145466,3,3.050740525126457,32,30,5,0,7.421665016561747,3.225975366309285,ENG1
ENG-Premier League,2022-23,Crystal Palace,Joseph Whitworth,1,2022,78,11005,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Crystal Palace,Luka Milivojevic,1,2022,78,5549,M S,18,489,0,0.24163503013551235,0,0.24163503013551235,0,0.15134879760444164,7,2,2,0,0.9400026239454746,0.7964588776230812,ENG1
ENG-Premier League,2022-23,Crystal Palace,Malcolm Ebiowei,1,2022,78,10698,S,3,26,0,0.0,0,0.0,0,0.0,0,0,0,0,0.038511600345373154,0.038511600345373154,ENG1
ENG-Premier League,2022-23,Crystal Palace,Marc Guehi,1,2022,78,7603,D,37,3330,1,1.6622220277786255,1,1.6622220277786255,0,0.6576718036085367,14,10,8,0,4.7370849046856165,4.268240002915263,ENG1
ENG-Premier League,2022-23,Crystal Palace,Michael Olise,1,2022,78,9948,F M S,37,2774,2,2.659285433590412,2,2.659285433590412,11,7.174625148996711,51,72,2,0,8.7775584384799,3.4045963063836098,ENG1
ENG-Premier League,2022-23,Crystal Palace,Naouirou Ahamada,1,2022,78,9274,S,8,73,0,0.18205039761960506,0,0.18205039761960506,0,0.09168640151619911,3,2,1,0,0.21593520045280457,0.02503580041229725,ENG1
ENG-Premier League,2022-23,Crystal Palace,Nathaniel Clyne,1,2022,78,603,D S,22,1644,0,0.0,0,0.0,0,0.7021582964807749,0,7,3,0,2.4122991962358356,2.209689692594111,ENG1
ENG-Premier League,2022-23,Crystal Palace,Odsonne Edouard,1,2022,78,3697,F M S,35,1819,5,5.535292422398925,5,5.535292422398925,2,1.2745107971131802,39,17,3,0,7.545081002637744,2.812871368601918,ENG1
ENG-Premier League,2022-23,Crystal Palace,Sam Johnstone,1,2022,78,978,GK,9,810,0,0.0,0,0.0,0,0.0,0,0,1,0,0.26689063757658005,0.26689063757658005,ENG1
ENG-Premier League,2022-23,Crystal Palace,Tyrick Mitchell,1,2022,78,8214,D S,36,2903,0,0.8962186202406883,0,0.8962186202406883,2,1.5452212002128363,6,15,5,1,8.260199623182416,6.364653391763568,ENG1
ENG-Premier League,2022-23,Crystal Palace,Vicente Guaita,1,2022,78,2190,GK,27,2430,0,0.0,0,0.0,0,0.0,0,0,1,0,1.4098752001300454,1.4098752001300454,ENG1
ENG-Premier League,2022-23,Crystal Palace,Wilfried Zaha,1,2022,78,522,F M,27,2308,7,7.797594489529729,7,6.275257470086217,2,2.760253319516778,66,26,5,0,11.746893677860498,4.086586587131023,ENG1
ENG-Premier League,2022-23,Crystal Palace,Will Hughes,1,2022,78,6104,M S,27,796,1,0.5347504764795303,1,0.5347504764795303,1,0.7693945411592722,6,6,4,0,3.049637194722891,1.9806809611618519,ENG1
ENG-Premier League,2022-23,Everton,Abdoulaye Doucouré,1,2022,72,1726,M S,25,1519,5,3.2140165455639362,5,3.2140165455639362,2,2.4725133273750544,20,22,6,1,5.765182003378868,1.7658195812255144,ENG1
ENG-Premier League,2022-23,Everton,Alex Iwobi,1,2022,72,500,F M,38,3388,2,2.7482709400355816,2,2.7482709400355816,7,6.127815451472998,42,64,2,0,13.531792795285583,7.712628765031695,ENG1
ENG-Premier League,2022-23,Everton,Amadou Onana,1,2022,72,9667,M S,33,2529,1,3.0847347732633352,1,3.0847347732633352,2,2.063957966864109,34,22,9,0,8.601867258548737,5.032614782452583,ENG1
ENG-Premier League,2022-23,Everton,Anthony Gordon,1,2022,72,8150,F M S,32,1564,4,5.549364037811756,4,5.549364037811756,0,1.411392219364643,34,14,7,0,7.685043416917324,1.7389676179736853,ENG1
ENG-Premier League,2022-23,Everton,Asmir Begovic,1,2022,72,694,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Everton,Ben Godfrey,1,2022,72,7689,D S,13,799,0,0.7159480974078178,0,0.7159480974078178,1,0.14869730174541473,6,3,2,0,0.38376419991254807,0.12421739473938942,ENG1
ENG-Premier League,2022-23,Everton,Conor Coady,1,2022,72,6851,D S,24,2096,1,0.6148279123008251,1,0.6148279123008251,1,0.4616532074287534,4,4,2,0,2.696392798796296,2.2494612988084555,ENG1
ENG-Premier League,2022-23,Everton,Dele Alli,1,2022,72,645,S,2,26,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Everton,Demarai Gray,1,2022,72,762,F M S,33,2520,4,6.325153514742851,2,4.802815888077021,1,3.608845199458301,59,36,3,0,9.126681806519628,3.215145505964756,ENG1
ENG-Premier League,2022-23,Everton,Dominic Calvert-Lewin,1,2022,72,5555,F S,17,1197,2,6.498087804764509,1,5.736918967217207,1,1.2365073096007109,31,9,3,0,8.038987591862679,1.9899096544831991,ENG1
ENG-Premier League,2022-23,Everton,Dwight McNeil,1,2022,72,6756,D F M S,36,2512,7,3.8712205197662115,7,3.8712205197662115,3,7.44360885117203,46,51,5,0,9.874688405543566,2.480967789888382,ENG1
ENG-Premier League,2022-23,Everton,Ellis Simms,1,2022,72,8582,F S,11,200,1,1.0451708808541298,1,1.0451708808541298,0,0.0746167004108429,8,2,0,0,1.2177620641887188,0.1475772000849247,ENG1
ENG-Premier League,2022-23,Everton,Idrissa Gueye,1,2022,72,668,M S,33,2638,0,0.5034467745572329,0,0.5034467745572329,1,0.9359579710289836,15,12,7,0,7.161216028034687,5.986805498600006,ENG1
ENG-Premier League,2022-23,Everton,Isaac Price,1,2022,72,9470,S,1,30,0,0.0,0,0.0,0,0.032288599759340286,0,1,1,0,0.032288599759340286,0.0,ENG1
ENG-Premier League,2022-23,Everton,James Garner,1,2022,72,7438,D M S,16,777,0,0.8283093441277742,0,0.8283093441277742,1,0.4450816921889782,9,7,3,0,1.719324741512537,0.9061288554221392,ENG1
ENG-Premier League,2022-23,Everton,James Tarkowski,1,2022,72,1665,D,38,3420,1,3.02016625367105,1,3.02016625367105,1,3.46320622228086,31,15,6,0,6.181014558300376,5.973101237788796,ENG1
ENG-Premier League,2022-23,Everton,Jordan Pickford,1,2022,72,741,GK,37,3330,0,0.0,0,0.0,1,0.31264179944992065,0,2,5,0,2.1473599188029766,2.0791591219604015,ENG1
ENG-Premier League,2022-23,Everton,Mason Holgate,1,2022,72,985,D S,8,505,0,0.9284062683582306,0,0.9284062683582306,0,0.3237291630357504,4,6,1,1,1.3223813269287348,1.0586145222187042,ENG1
ENG-Premier League,2022-23,Everton,Michael Keane,1,2022,72,1653,D S,12,982,1,1.3261511586606503,1,1.3261511586606503,2,1.0489701740443707,14,3,0,0,1.2412088364362717,0.4877051580697298,ENG1
ENG-Premier League,2022-23,Everton,Nathan Patterson,1,2022,72,10292,D S,19,1272,0,0.8275385983288288,0,0.8275385983288288,0,0.7127293702214956,8,6,3,0,3.072567291557789,2.221582919359207,ENG1
ENG-Premier League,2022-23,Everton,Neal Maupay,1,2022,72,3621,F S,27,1101,1,5.434799870476127,1,5.434799870476127,0,0.3525178078562021,32,7,4,0,4.559445133432746,1.5640029106289148,ENG1
ENG-Premier League,2022-23,Everton,Rúben Vinagre,1,2022,72,6856,S,2,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Everton,Salomón Rondón,1,2022,72,813,F S,7,96,0,0.7647659070789814,0,0.7647659070789814,0,0.12652180343866348,4,2,0,0,0.9441559053957462,0.05286809988319874,ENG1
ENG-Premier League,2022-23,Everton,Seamus Coleman,1,2022,72,585,D S,23,1686,1,0.2670318866148591,1,0.2670318866148591,0,1.4559272825717926,7,4,1,0,4.157558128237724,2.552595190703869,ENG1
ENG-Premier League,2022-23,Everton,Thomas Cannon,1,2022,72,11232,S,2,15,0,0.050507400184869766,0,0.050507400184869766,0,0.0708136036992073,1,1,0,0,0.050507400184869766,0.0,ENG1
ENG-Premier League,2022-23,Everton,Tom Davies,1,2022,72,1042,M S,19,500,0,1.3129857713356614,0,1.3129857713356614,0,0.1336751990020275,9,2,3,0,1.9132792633026838,0.6038602907210588,ENG1
ENG-Premier League,2022-23,Everton,Vitalii Mykolenko,1,2022,72,10291,D S,34,2651,0,0.6954699149355292,0,0.6954699149355292,0,1.0392506159842014,10,18,4,0,5.121129205450416,3.6664649173617363,ENG1
ENG-Premier League,2022-23,Everton,Yerry Mina,1,2022,72,6521,D,7,606,2,1.6610938757658005,2,1.6610938757658005,0,0.08433612436056137,8,1,2,0,0.7217651586979628,0.1148442979902029,ENG1
ENG-Premier League,2022-23,Fulham,Aleksandar Mitrovic,1,2022,228,773,F S,24,2022,14,16.17901684064418,10,10.089664130471647,1,2.3344982340931892,93,15,7,0,11.802805667743087,2.5752602564170957,ENG1
ENG-Premier League,2022-23,Fulham,Andreas Pereira,1,2022,228,922,M,33,2765,4,6.4268809938803315,3,5.665711977519095,6,4.836930306628346,62,60,8,0,10.155083853751421,4.31409253180027,ENG1
ENG-Premier League,2022-23,Fulham,Antonee Robinson,1,2022,228,8940,D,35,3088,0,0.05792669951915741,0,0.05792669951915741,1,1.0235916152596474,3,21,8,0,8.392814400605857,7.63532301876694,ENG1
ENG-Premier League,2022-23,Fulham,Bernd Leno,1,2022,228,181,GK,36,3240,0,0.0,0,0.0,0,0.03081269934773445,0,1,3,0,2.495602583512664,2.464789582416415,ENG1
ENG-Premier League,2022-23,Fulham,Bobby Reid,1,2022,228,6827,D F M S,36,2511,4,4.2260939590632915,4,4.2260939590632915,1,1.5008238069713116,31,18,8,0,8.135475918650627,3.868883727118373,ENG1
ENG-Premier League,2022-23,Fulham,Carlos Vinicius,1,2022,228,7395,F S,28,1079,5,3.5915758907794952,5,3.5915758907794952,2,0.5233518667519093,21,8,3,0,5.013299356214702,1.3816988291218877,ENG1
ENG-Premier League,2022-23,Fulham,Daniel James,1,2022,228,5595,F M S,24,790,2,2.1174327954649925,2,2.1174327954649925,1,1.5898781195282936,16,8,0,0,4.573668692260981,1.5260148122906685,ENG1
ENG-Premier League,2022-23,Fulham,Harrison Reed,1,2022,228,910,M S,37,2911,3,2.1825738195329905,3,2.1825738195329905,4,3.5145126404240727,20,35,5,0,10.140563977882266,5.457994266413152,ENG1
ENG-Premier League,2022-23,Fulham,Harry Wilson,1,2022,228,5596,M S,29,1087,2,1.8703890815377235,2,1.8703890815377235,3,1.3884916454553604,18,12,1,0,5.573958999477327,2.747893917374313,ENG1
ENG-Premier League,2022-23,Fulham,Issa Diop,1,2022,228,3203,D S,25,2004,1,0.19139360263943672,1,0.19139360263943672,0,0.5267390348017216,3,2,2,0,3.169893989339471,3.1547346897423267,ENG1
ENG-Premier League,2022-23,Fulham,Jay Stansfield,1,2022,228,10718,M S,3,85,0,0.1730169951915741,0,0.1730169951915741,0,0.05896500125527382,2,1,0,0,0.23198199272155762,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Josh Onomah,1,2022,228,661,S,2,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,João Palhinha,1,2022,228,10715,M,35,3124,3,2.6951698008924723,3,2.6951698008924723,0,0.275451373308897,38,7,14,0,5.985029879026115,5.4245135728269815,ENG1
ENG-Premier League,2022-23,Fulham,Kenny Tete,1,2022,228,5973,D S,31,2589,1,0.7199479946866632,1,0.7199479946866632,5,2.3401720114052296,13,23,8,0,6.9487364469096065,4.787528486922383,ENG1
ENG-Premier League,2022-23,Fulham,Kevin Mbabu,1,2022,228,983,D S,6,138,0,0.0,0,0.0,1,0.5595380067825317,0,2,1,0,0.665716927498579,0.1061783991754055,ENG1
ENG-Premier League,2022-23,Fulham,Layvin Kurzawa,1,2022,228,3298,D S,3,138,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Luke Harris,1,2022,228,10719,S,3,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08782369643449783,0.08782369643449783,ENG1
ENG-Premier League,2022-23,Fulham,Manor Solomon,1,2022,228,10716,M S,19,536,4,1.042859235778451,4,1.042859235778451,0,0.32499892730265856,11,6,0,0,1.434320348314941,0.7428273241966963,ENG1
ENG-Premier League,2022-23,Fulham,Marek Rodák,1,2022,228,8704,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Nathaniel Chalobah,1,2022,228,1677,M S,4,10,0,0.08553469926118851,0,0.08553469926118851,0,0.0,1,0,0,1,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Neeskens Kebano,1,2022,228,6840,M S,17,770,0,0.7552167885005474,0,0.7552167885005474,3,1.5724477292969823,9,13,0,0,2.504967577755451,0.7153982073068619,ENG1
ENG-Premier League,2022-23,Fulham,Sasa Lukic,1,2022,228,1537,M S,12,401,0,0.10668987594544888,0,0.10668987594544888,0,0.0,5,0,1,0,0.8068001493811607,0.7697242796421051,ENG1
ENG-Premier League,2022-23,Fulham,Shane Duffy,1,2022,228,6047,S,5,16,0,0.022374259307980537,0,0.022374259307980537,0,0.0,1,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Tim Ream,1,2022,228,7184,D,33,2900,1,0.4944004062563181,1,0.4944004062563181,0,0.07179860211908817,3,3,2,0,6.860465005040169,6.813478998839855,ENG1
ENG-Premier League,2022-23,Fulham,Tom Cairney,1,2022,228,6835,M S,33,929,2,1.5491938758641481,2,1.5491938758641481,0,1.6246961504220963,21,12,2,0,5.840297954156995,3.5059372931718826,ENG1
ENG-Premier League,2022-23,Fulham,Tosin Adarabioyo,1,2022,228,5590,D S,25,2081,1,0.5782807385548949,1,0.5782807385548949,0,0.2267771176993847,17,6,4,0,3.6261736676096916,3.482117474079132,ENG1
ENG-Premier League,2022-23,Fulham,Tyrese Francois,1,2022,228,9552,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Fulham,Willian,1,2022,228,700,M S,27,2174,5,3.383236724883318,5,3.383236724883318,5,5.042201226577163,41,51,2,0,9.590186490677297,3.7871379032731056,ENG1
ENG-Premier League,2022-23,Leeds,Adam Forshaw,1,2022,245,1711,M S,12,470,0,0.01066362950950861,0,0.01066362950950861,0,0.4425672311335802,1,8,0,0,0.4591790921986103,0.44851546362042427,ENG1
ENG-Premier League,2022-23,Leeds,Brenden Aaronson,1,2022,245,10751,F M S,36,2415,1,3.9435534365475178,1,3.9435534365475178,3,3.3627938982099295,41,45,2,0,11.295078083872795,5.162106515839696,ENG1
ENG-Premier League,2022-23,Leeds,Cody Drameh,1,2022,245,9499,D,1,74,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1345990002155304,0.1345990002155304,ENG1
ENG-Premier League,2022-23,Leeds,Crysencio Summerville,1,2022,245,9492,F M S,28,1391,4,3.5592077020555735,4,3.5592077020555735,2,1.4241413976997137,29,16,4,0,6.061167903244495,1.573473684489727,ENG1
ENG-Premier League,2022-23,Leeds,Darko Gyabi,1,2022,245,10752,S,1,5,0,0.06537070125341415,0,0.06537070125341415,0,0.0,1,0,0,0,0.06537070125341415,0.0,ENG1
ENG-Premier League,2022-23,Leeds,Diego Llorente,1,2022,245,2163,D S,8,646,0,0.301153801381588,0,0.301153801381588,0,0.0,6,0,1,0,0.9053538031876087,0.9053538031876087,ENG1
ENG-Premier League,2022-23,Leeds,Georginio Rutter,1,2022,245,6937,F S,11,238,0,0.24945097789168358,0,0.24945097789168358,1,0.4192553162574768,4,5,0,0,0.477778896689415,0.0,ENG1
ENG-Premier League,2022-23,Leeds,Illan Meslier,1,2022,245,8715,GK,34,3060,0,0.05718810111284256,0,0.05718810111284256,0,0.0,1,0,3,0,1.4994192942976952,1.4994192942976952,ENG1
ENG-Premier League,2022-23,Leeds,Jack Harrison,1,2022,245,8720,D F M S,36,2793,5,5.013850751332939,5,5.013850751332939,7,5.010656230151653,39,53,2,0,11.75817795842886,4.768079791218042,ENG1
ENG-Premier League,2022-23,Leeds,Joe Gelhardt,1,2022,245,9339,F S,15,177,0,0.9828338120132685,0,0.9828338120132685,2,0.731904000043869,10,2,1,0,1.7896137908101082,0.8910369034856558,ENG1
ENG-Premier League,2022-23,Leeds,Joel Robles,1,2022,245,584,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,1,0,0.04860883392393589,0.04860883392393589,ENG1
ENG-Premier League,2022-23,Leeds,Júnior Firpo,1,2022,245,6485,D S,19,1364,1,0.14142321050167084,1,0.14142321050167084,1,0.9512499049305916,2,8,6,1,2.4669921696186066,2.0024135522544384,ENG1
ENG-Premier League,2022-23,Leeds,Liam Cooper,1,2022,245,8816,D S,18,1421,1,0.9520196840167046,1,0.9520196840167046,0,0.4224689118564129,10,5,5,0,3.1956543028354645,3.0356351882219315,ENG1
ENG-Premier League,2022-23,Leeds,Luis Sinisterra,1,2022,245,10866,F M S,19,891,5,3.3617069628089666,5,3.3617069628089666,0,0.38904310017824173,28,9,1,1,5.349757798016071,2.453906362876296,ENG1
ENG-Premier League,2022-23,Leeds,Luke Ayling,1,2022,245,8716,D S,29,2030,2,2.712577499449253,2,2.712577499449253,1,1.8191682416945696,24,12,3,0,7.104759126901627,4.520665276795626,ENG1
ENG-Premier League,2022-23,Leeds,Marc Roca,1,2022,245,5086,M S,32,2375,1,2.0919028762727976,1,2.0919028762727976,2,3.2171000884845853,34,33,7,0,6.89039168599993,4.839499623514712,ENG1
ENG-Premier League,2022-23,Leeds,Mateo Joseph,1,2022,245,11208,S,3,23,0,0.07369480282068253,0,0.07369480282068253,0,0.0,1,0,0,0,0.0,0.0,ENG1
ENG-Premier League,2022-23,Leeds,Mateusz Klich,1,2022,245,4381,S,14,224,0,0.1730077974498272,0,0.1730077974498272,0,0.28865519911050797,4,5,2,0,1.2394929844886065,0.9285477884113789,ENG1
ENG-Premier League,2022-23,Leeds,Maximilian Wöber,1,2022,245,7366,D S,16,1263,0,0.464545956812799,0,0.464545956812799,0,0.742159578949213,9,6,3,0,2.0196083020418882,1.4275220111012459,ENG1
ENG-Premier League,2022-23,Leeds,Pascal Struijk,1,2022,245,8717,D S,29,2217,2,1.3350814320147038,2,1.3350814320147038,1,2.1753706987947226,16,13,5,0,5.012533586472273,3.33086527697742,ENG1
ENG-Premier League,2022-23,Leeds,Patrick Bamford,1,2022,245,822,F S,28,1523,4,9.774512918666005,4,8.252171130850911,2,1.0358418971300125,50,12,3,0,8.993882125243545,1.0394691042602062,ENG1
ENG-Premier League,2022-23,Leeds,Rasmus Kristensen,1,2022,245,10750,D M S,26,1964,3,0.789253355935216,3,0.789253355935216,1,1.2889635181054473,13,8,4,0,4.219320389442146,3.0240348298102617,ENG1
ENG-Premier League,2022-23,Leeds,Robin Koch,1,2022,245,6273,D M,36,3186,0,1.059426173567772,0,1.059426173567772,0,0.27208547480404377,17,6,7,0,4.464030422270298,3.8801174629479647,ENG1
ENG-Premier League,2022-23,Leeds,Rodrigo,1,2022,245,2381,F M S,31,1955,13,8.572983920574188,12,7.811814919114113,1,2.298705962486565,67,16,6,0,10.812733860686421,3.450525519438088,ENG1
ENG-Premier League,2022-23,Leeds,Sam Greenwood,1,2022,245,9493,M S,18,373,1,0.6907202005386353,1,0.6907202005386353,2,0.9013200886547565,12,12,1,0,1.065209049731493,0.6448863409459591,ENG1
ENG-Premier League,2022-23,Leeds,Tyler Adams,1,2022,245,7352,M,24,2159,0,0.0683434996753931,0,0.0683434996753931,0,1.370405713096261,4,24,4,1,6.9535529762506485,5.69552486948669,ENG1
ENG-Premier League,2022-23,Leeds,Weston McKennie,1,2022,245,5360,M S,19,1450,0,0.590064475312829,0,0.590064475312829,1,0.7054706662893295,13,13,7,0,2.814117079600692,1.9933308139443398,ENG1
ENG-Premier League,2022-23,Leeds,Wilfried Gnonto,1,2022,245,11155,F M S,24,1344,2,1.833498403429985,2,1.833498403429985,4,2.921407464891672,22,22,7,0,5.2303190268576145,1.9364304393529892,ENG1
ENG-Premier League,2022-23,Leicester,Ayoze Pérez,1,2022,75,770,M S,8,373,0,0.8422358185052872,0,0.8422358185052872,1,1.504247609525919,8,11,0,0,2.6127997040748596,0.4408004991710186,ENG1
ENG-Premier League,2022-23,Leicester,Boubakary Soumare,1,2022,75,6310,M S,26,1640,0,0.02065729908645153,0,0.02065729908645153,0,0.28542756475508213,1,11,9,0,3.210264626890421,3.0059440191835165,ENG1
ENG-Premier League,2022-23,Leicester,Caglar Söyüncü,1,2022,75,5264,D S,7,527,1,0.3382616676390171,1,0.3382616676390171,0,0.11619000136852264,5,1,2,0,1.3646280579268932,1.3646280579268932,ENG1
ENG-Premier League,2022-23,Leicester,Daniel Amartey,1,2022,75,759,D S,20,1615,0,1.0540159121155739,0,1.0540159121155739,0,0.4650263823568821,6,5,1,0,3.9915253091603518,3.8186524361371994,ENG1
