season,league,tier,competition_type,Div,Date,Time,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365CH,B365CD,B365CA,AvgH,AvgD,AvgA,AvgCH,AvgCD,AvgCA,B365>2.5,B365<2.5,B365C>2.5,B365C<2.5
2023-24,Bundesliga,1,league,D1,2024-05-18,14:30,Stuttgart,M'gladbach,,4,0,H,2.0,0.0,H,21.0,13.0,11.0,5.0,8.0,4.0,4.0,9.0,1.0,2.0,0.0,0.0,1.29,6.25,8.5,1.2,7.5,11.0,1.28,6.63,8.97,1.22,7.49,11.09,1.22,4.33,1.25,4.0
2023-24,Bundesliga,1,league,D1,2024-05-18,14:30,Union Berlin,Freiburg,,2,1,H,0.0,0.0,D,14.0,11.0,5.0,5.0,3.0,7.0,14.0,9.0,7.0,4.0,0.0,0.0,2.1,3.4,3.5,1.85,3.7,4.1,2.13,3.47,3.51,1.91,3.75,3.95,1.95,1.95,1.73,2.1
2023-24,Bundesliga,1,league,D1,2024-05-18,14:30,Werder Bremen,Bochum,,4,1,H,1.0,0.0,H,25.0,26.0,12.0,8.0,8.0,8.0,12.0,12.0,1.0,1.0,0.0,0.0,2.38,3.6,2.8,2.15,3.8,3.1,2.38,3.67,2.86,2.13,3.84,3.19,1.57,2.38,1.44,2.75
2023-24,Bundesliga,1,league,D1,2024-05-18,14:30,Wolfsburg,Mainz,,1,3,A,1.0,1.0,D,12.0,12.0,4.0,6.0,1.0,3.0,13.0,15.0,2.0,3.0,0.0,0.0,3.2,3.5,2.2,3.1,3.5,2.25,3.23,3.58,2.21,3.2,3.54,2.24,1.73,2.1,1.73,2.1
2023-24,La Liga,1,league,SP1,2024-05-18,20:00,Alaves,Getafe,,1,0,H,1.0,0.0,H,9.0,10.0,2.0,4.0,2.0,1.0,13.0,27.0,5.0,7.0,0.0,1.0,2.0,3.2,4.1,1.95,3.4,4.2,2.07,3.19,4.04,1.95,3.36,4.22,2.5,1.53,2.2,1.67
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Ath Bilbao,Sevilla,,2,0,H,2.0,0.0,H,15.0,9.0,6.0,4.0,8.0,3.0,12.0,5.0,1.0,1.0,0.0,0.0,1.7,3.9,4.75,1.55,4.2,6.0,1.73,3.84,4.81,1.57,4.24,5.89,1.9,2.0,1.73,2.1
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Ath Madrid,Osasuna,,1,4,A,0.0,1.0,A,15.0,15.0,2.0,6.0,7.0,5.0,12.0,9.0,2.0,2.0,0.0,0.0,1.4,4.5,8.0,1.33,5.25,10.0,1.4,4.91,7.75,1.31,5.47,10.07,1.73,2.1,1.67,2.2
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Barcelona,Vallecano,,3,0,H,1.0,0.0,H,14.0,15.0,6.0,4.0,7.0,5.0,10.0,7.0,4.0,2.0,0.0,0.0,1.25,6.0,12.0,1.33,5.5,8.0,1.27,6.12,10.63,1.32,5.7,8.99,1.5,2.63,1.44,2.75
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Betis,Sociedad,,0,2,A,0.0,2.0,A,18.0,5.0,9.0,2.0,6.0,2.0,12.0,18.0,3.0,4.0,0.0,0.0,2.55,3.2,2.88,3.4,2.9,2.4,2.61,3.14,2.92,3.36,3.0,2.43,2.3,1.62,2.63,1.5
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Cadiz,Las Palmas,,0,0,D,0.0,0.0,D,10.0,9.0,3.0,1.0,5.0,3.0,13.0,12.0,3.0,1.0,1.0,0.0,1.8,3.5,4.75,1.9,3.4,4.33,1.84,3.47,4.64,1.91,3.4,4.45,2.38,1.57,2.3,1.62
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Granada,Celta,,1,2,A,0.0,0.0,D,11.0,8.0,3.0,5.0,10.0,2.0,15.0,12.0,2.0,1.0,0.0,0.0,3.7,3.6,2.0,3.6,3.4,2.1,3.62,3.61,2.04,3.83,3.41,2.05,1.8,2.0,1.95,1.95
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Mallorca,Almeria,,2,2,D,1.0,1.0,D,29.0,7.0,8.0,3.0,12.0,2.0,9.0,9.0,2.0,3.0,0.0,0.0,1.5,4.1,7.0,1.38,4.5,9.5,1.51,4.18,6.92,1.39,4.54,9.36,2.0,1.8,2.1,1.73
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Valencia,Girona,,1,3,A,0.0,1.0,A,20.0,18.0,6.0,5.0,5.0,4.0,10.0,8.0,2.0,0.0,0.0,0.0,3.0,3.5,2.3,3.7,3.75,1.95,2.92,3.62,2.35,3.77,3.73,1.96,1.73,2.1,1.73,2.1
2023-24,La Liga,1,league,SP1,2024-05-19,18:00,Villarreal,Real Madrid,,4,4,D,1.0,4.0,A,21.0,12.0,7.0,6.0,3.0,3.0,15.0,12.0,3.0,2.0,0.0,0.0,3.2,3.75,2.05,3.0,3.8,2.2,3.24,3.93,2.07,3.02,3.92,2.19,1.44,2.75,1.4,3.0
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Arsenal,Everton,M Oliver,2,1,H,1.0,1.0,D,26.0,5.0,5.0,2.0,8.0,1.0,8.0,11.0,4.0,3.0,0.0,0.0,1.18,8.0,12.0,1.22,7.5,10.0,1.17,8.04,15.37,1.22,7.25,12.71,1.36,3.2,1.36,3.2
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Brentford,Newcastle,S Hooper,2,4,A,0.0,3.0,A,10.0,12.0,5.0,7.0,3.0,0.0,15.0,11.0,4.0,4.0,0.0,0.0,2.9,3.9,2.2,2.9,3.9,2.15,2.94,3.96,2.22,2.94,4.01,2.2,1.36,3.2,1.36,3.2
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Brighton,Man United,C Pawson,0,2,A,0.0,0.0,D,17.0,11.0,3.0,4.0,7.0,5.0,10.0,9.0,1.0,3.0,0.0,0.0,2.15,4.0,2.9,2.6,4.0,2.38,2.17,4.11,2.95,2.62,4.02,2.44,1.33,3.4,1.3,3.5
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Burnley,Nott'm Forest,G Scott,1,2,A,0.0,2.0,A,20.0,12.0,3.0,6.0,4.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,3.0,3.5,2.3,2.8,3.8,2.3,2.9,3.74,2.32,2.9,3.79,2.32,1.53,2.5,1.53,2.5
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Chelsea,Bournemouth,A Taylor,2,1,H,1.0,0.0,H,16.0,22.0,6.0,5.0,6.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,1.45,5.0,6.0,1.38,5.25,7.0,1.45,5.32,5.99,1.4,5.56,6.88,1.29,3.75,1.3,3.5
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Crystal Palace,Aston Villa,D Bond,5,0,H,2.0,0.0,H,15.0,8.0,9.0,2.0,2.0,4.0,10.0,8.0,1.0,4.0,0.0,0.0,1.85,4.33,3.6,1.57,4.5,4.75,1.87,4.28,3.67,1.66,4.49,4.68,1.4,3.0,1.44,2.75
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Liverpool,Wolves,C Kavanagh,2,0,H,2.0,0.0,H,36.0,4.0,14.0,3.0,10.0,2.0,14.0,11.0,1.0,1.0,0.0,1.0,1.17,8.0,15.0,1.13,9.5,17.0,1.16,8.71,14.55,1.13,10.0,17.17,1.22,4.33,1.17,5.0
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Luton,Fulham,M Donohue,2,4,A,1.0,2.0,A,15.0,15.0,6.0,7.0,4.0,4.0,15.0,20.0,5.0,4.0,0.0,0.0,2.9,3.9,2.2,3.0,3.9,2.15,2.92,3.95,2.23,3.05,3.93,2.18,1.44,2.75,1.44,2.75
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Man City,West Ham,J Brooks,3,1,H,2.0,1.0,H,28.0,3.0,12.0,2.0,11.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0,1.08,12.0,21.0,1.07,15.0,19.0,1.1,11.72,21.81,1.07,14.3,28.36,1.2,4.5,1.2,4.5
2023-24,Premier League,1,league,E0,2024-05-19,16:00,Sheffield United,Tottenham,A Madley,0,3,A,0.0,1.0,A,6.0,18.0,1.0,9.0,2.0,6.0,11.0,9.0,2.0,0.0,0.0,0.0,7.0,6.0,1.33,7.5,5.75,1.33,7.32,6.04,1.35,7.72,5.98,1.35,1.22,4.33,1.29,3.75
2023-24,La Liga,1,league,SP1,2024-05-24,20:00,Girona,Granada,,7,0,H,3.0,0.0,H,16.0,10.0,9.0,2.0,4.0,2.0,6.0,13.0,3.0,5.0,0.0,1.0,1.22,6.5,12.0,1.22,7.0,12.0,1.22,7.13,11.24,1.22,7.18,11.79,1.29,3.75,1.3,3.5
2023-24,La Liga,1,league,SP1,2024-05-25,13:00,Osasuna,Villarreal,,1,1,D,1.0,0.0,H,12.0,11.0,6.0,3.0,6.0,4.0,13.0,6.0,4.0,3.0,0.0,0.0,2.9,3.6,2.3,2.5,3.6,2.63,2.9,3.72,2.3,2.54,3.69,2.6,1.57,2.38,1.57,2.38
2023-24,La Liga,1,league,SP1,2024-05-25,15:15,Sociedad,Ath Madrid,,0,2,A,0.0,1.0,A,14.0,10.0,4.0,4.0,8.0,4.0,19.0,15.0,3.0,5.0,0.0,1.0,2.4,3.3,3.0,2.63,3.3,2.7,2.4,3.45,2.93,2.65,3.3,2.73,1.95,1.95,1.95,1.95
2023-24,La Liga,1,league,SP1,2024-05-25,17:30,Almeria,Cadiz,,6,1,H,0.0,1.0,A,27.0,12.0,12.0,4.0,1.0,4.0,4.0,9.0,2.0,2.0,0.0,0.0,2.05,3.6,3.5,2.15,3.75,3.1,2.1,3.59,3.43,2.12,3.76,3.3,1.86,2.04,1.73,2.1
2023-24,La Liga,1,league,SP1,2024-05-25,17:30,Vallecano,Ath Bilbao,,0,1,A,0.0,0.0,D,17.0,7.0,4.0,1.0,8.0,2.0,6.0,13.0,1.0,1.0,0.0,0.0,2.88,3.5,2.38,3.2,3.25,2.35,2.88,3.51,2.41,3.19,3.25,2.37,1.73,2.1,2.1,1.73
2023-24,La Liga,1,league,SP1,2024-05-25,20:00,Real Madrid,Betis,,0,0,D,0.0,0.0,D,13.0,11.0,5.0,3.0,4.0,5.0,8.0,11.0,2.0,1.0,0.0,0.0,1.33,6.0,7.5,1.29,6.0,9.0,1.37,5.56,7.31,1.22,7.18,11.6,1.36,3.2,1.33,3.4
2023-24,La Liga,1,league,SP1,2024-05-26,13:00,Getafe,Mallorca,,1,2,A,0.0,0.0,D,16.0,9.0,6.0,4.0,3.0,4.0,12.0,10.0,0.0,2.0,0.0,0.0,2.3,3.25,3.2,2.3,3.2,3.25,2.33,3.22,3.25,2.33,3.19,3.31,2.2,1.67,2.63,1.5
2023-24,La Liga,1,league,SP1,2024-05-26,15:15,Celta,Valencia,,2,2,D,0.0,1.0,A,9.0,12.0,4.0,1.0,2.0,2.0,17.0,18.0,0.0,0.0,0.0,0.0,1.95,3.5,3.8,1.9,3.7,3.8,1.96,3.55,3.89,1.94,3.66,3.87,1.95,1.95,1.8,2.0
2023-24,La Liga,1,league,SP1,2024-05-26,15:15,Las Palmas,Alaves,,1,1,D,0.0,0.0,D,10.0,14.0,4.0,4.0,2.0,6.0,16.0,10.0,2.0,1.0,0.0,0.0,2.4,3.3,3.0,2.3,3.5,3.0,2.47,3.34,2.91,2.35,3.46,3.05,2.1,1.73,1.87,2.03
2023-24,La Liga,1,league,SP1,2024-05-26,20:00,Sevilla,Barcelona,,1,2,A,1.0,1.0,D,15.0,11.0,6.0,6.0,6.0,5.0,11.0,9.0,2.0,1.0,0.0,0.0,4.0,4.0,1.8,4.75,4.2,1.67,3.89,4.11,1.83,4.43,4.26,1.71,1.5,2.63,1.5,2.63
2024-25,La Liga,1,league,SP1,2024-08-15,18:00,Ath Bilbao,Getafe,,1,1,D,1.0,0.0,H,7.0,9.0,4.0,2.0,5.0,6.0,15.0,12.0,4.0,1.0,0.0,0.0,1.48,4.0,8.0,1.57,3.6,7.0,1.51,4.04,7.61,1.59,3.63,6.96,2.2,1.67,2.63,1.5
2024-25,La Liga,1,league,SP1,2024-08-15,20:30,Betis,Girona,,1,1,D,1.0,0.0,H,19.0,13.0,4.0,2.0,4.0,4.0,11.0,7.0,2.0,0.0,0.0,0.0,2.35,3.4,3.0,2.3,3.4,3.1,2.4,3.38,3.02,2.35,3.37,3.1,1.97,1.93,1.95,1.95
2024-25,La Liga,1,league,SP1,2024-08-16,18:00,Celta,Alaves,,2,1,H,0.0,1.0,A,6.0,10.0,4.0,2.0,3.0,3.0,8.0,23.0,3.0,2.0,0.0,0.0,2.0,3.2,4.1,2.1,3.1,3.9,2.03,3.32,4.02,2.1,3.24,3.86,2.2,1.67,2.3,1.62
2024-25,La Liga,1,league,SP1,2024-08-16,20:30,Las Palmas,Sevilla,,2,2,D,1.0,1.0,D,13.0,16.0,5.0,5.0,6.0,3.0,12.0,13.0,0.0,0.0,0.0,0.0,2.8,3.25,2.63,2.55,3.3,2.8,2.83,3.21,2.65,2.66,3.19,2.83,2.2,1.67,2.1,1.73
2024-25,Premier League,1,league,E0,2024-08-16,20:00,Man United,Fulham,R Jones,1,0,H,0.0,0.0,D,14.0,10.0,5.0,2.0,7.0,8.0,12.0,10.0,2.0,3.0,0.0,0.0,1.6,4.2,5.25,1.67,4.1,5.0,1.62,4.36,5.15,1.66,4.2,5.02,1.53,2.5,1.62,2.3
2024-25,La Liga,1,league,SP1,2024-08-17,18:00,Osasuna,Leganes,,1,1,D,0.0,1.0,A,16.0,10.0,5.0,4.0,6.0,4.0,14.0,12.0,3.0,2.0,0.0,0.0,1.85,3.3,4.5,1.83,3.1,5.0,1.88,3.44,4.48,1.87,3.26,4.92,2.3,1.62,2.75,1.44
2024-25,La Liga,1,league,SP1,2024-08-17,20:30,Valencia,Barcelona,,1,2,A,1.0,1.0,D,6.0,18.0,1.0,8.0,3.0,8.0,11.0,13.0,2.0,3.0,0.0,0.0,4.75,3.8,1.73,4.2,3.7,1.85,4.76,3.87,1.74,4.3,3.74,1.84,1.85,2.05,1.89,2.01
2024-25,Premier League,1,league,E0,2024-08-17,12:30,Ipswich,Liverpool,T Robinson,0,2,A,0.0,0.0,D,7.0,18.0,2.0,5.0,2.0,10.0,9.0,18.0,3.0,1.0,0.0,0.0,8.5,5.5,1.33,8.0,5.75,1.33,8.28,5.76,1.34,7.87,5.81,1.35,1.4,3.0,1.36,3.2
2024-25,Premier League,1,league,E0,2024-08-17,15:00,Arsenal,Wolves,J Gillett,2,0,H,1.0,0.0,H,18.0,9.0,6.0,3.0,8.0,2.0,17.0,14.0,2.0,2.0,0.0,0.0,1.18,7.5,13.0,1.14,8.5,15.0,1.18,7.86,15.87,1.15,8.62,18.11,1.44,2.75,1.4,3.0
2024-25,Premier League,1,league,E0,2024-08-17,15:00,Everton,Brighton,S Hooper,0,3,A,0.0,1.0,A,9.0,10.0,1.0,5.0,1.0,5.0,8.0,8.0,1.0,1.0,1.0,0.0,2.63,3.3,2.63,3.1,3.4,2.3,2.67,3.41,2.68,3.06,3.4,2.38,1.8,2.0,1.93,1.97
2024-25,Premier League,1,league,E0,2024-08-17,15:00,Newcastle,Southampton,C Pawson,1,0,H,1.0,0.0,H,3.0,19.0,1.0,4.0,3.0,12.0,15.0,16.0,2.0,4.0,1.0,0.0,1.36,5.25,8.0,1.4,5.0,7.0,1.35,5.62,8.1,1.39,5.27,7.33,1.4,3.0,1.44,2.75
2024-25,Premier League,1,league,E0,2024-08-17,15:00,Nott'm Forest,Bournemouth,M Oliver,1,1,D,1.0,0.0,H,14.0,13.0,8.0,4.0,2.0,6.0,17.0,8.0,1.0,3.0,0.0,0.0,2.45,3.5,2.8,2.2,3.4,3.25,2.45,3.49,2.89,2.25,3.44,3.23,1.73,2.1,1.89,2.01
2024-25,Premier League,1,league,E0,2024-08-17,17:30,West Ham,Aston Villa,T Harrington,1,2,A,1.0,1.0,D,14.0,15.0,3.0,3.0,5.0,3.0,18.0,11.0,1.0,2.0,0.0,0.0,2.45,3.6,2.75,2.4,3.5,2.8,2.44,3.69,2.79,2.47,3.51,2.83,1.57,2.38,1.73,2.1
2024-25,La Liga,1,league,SP1,2024-08-18,18:00,Sociedad,Vallecano,,1,2,A,0.0,0.0,D,11.0,12.0,5.0,5.0,10.0,5.0,14.0,21.0,2.0,4.0,0.0,0.0,1.57,3.75,7.0,1.75,3.3,5.5,1.59,3.74,6.63,1.77,3.38,5.37,2.3,1.62,2.63,1.5
2024-25,La Liga,1,league,SP1,2024-08-18,20:30,Mallorca,Real Madrid,,1,1,D,0.0,1.0,A,12.0,13.0,5.0,4.0,8.0,7.0,11.0,6.0,1.0,0.0,0.0,1.0,8.0,4.2,1.45,7.5,4.75,1.4,7.33,4.34,1.47,8.64,4.85,1.38,1.95,1.95,1.8,2.0
2024-25,Premier League,1,league,E0,2024-08-18,14:00,Brentford,Crystal Palace,S Barrott,2,1,H,1.0,0.0,H,9.0,14.0,5.0,6.0,4.0,7.0,6.0,15.0,1.0,5.0,0.0,0.0,2.4,3.4,2.9,2.88,3.2,2.55,2.46,3.44,2.9,2.85,3.28,2.62,1.8,2.0,2.07,1.83
2024-25,Premier League,1,league,E0,2024-08-18,16:30,Chelsea,Man City,A Taylor,0,2,A,0.0,1.0,A,10.0,11.0,3.0,5.0,4.0,3.0,12.0,9.0,1.0,1.0,0.0,0.0,4.1,3.9,1.8,3.6,3.9,1.95,4.05,4.0,1.83,3.64,3.83,1.98,1.5,2.63,1.57,2.38
2024-25,La Liga,1,league,SP1,2024-08-19,18:00,Valladolid,Espanol,,1,0,H,1.0,0.0,H,12.0,10.0,3.0,2.0,3.0,2.0,15.0,8.0,2.0,2.0,0.0,0.0,2.38,3.0,3.4,2.3,2.8,3.75,2.36,3.1,3.34,2.3,2.9,3.71,2.3,1.62,2.75,1.44
2024-25,La Liga,1,league,SP1,2024-08-19,20:30,Villarreal,Ath Madrid,,2,2,D,2.0,2.0,D,8.0,10.0,3.0,5.0,2.0,3.0,6.0,10.0,1.0,3.0,0.0,0.0,3.3,3.7,2.1,3.4,3.6,2.1,3.33,3.67,2.12,3.48,3.57,2.08,1.73,2.1,1.84,2.06
2024-25,Premier League,1,league,E0,2024-08-19,20:00,Leicester,Tottenham,C Kavanagh,1,1,D,0.0,1.0,A,7.0,15.0,3.0,7.0,2.0,13.0,11.0,12.0,1.0,1.0,0.0,0.0,5.0,4.33,1.62,4.5,4.2,1.7,5.01,4.37,1.63,4.57,4.23,1.71,1.53,2.5,1.57,2.38
2024-25,Bundesliga,1,league,D1,2024-08-23,19:30,M'gladbach,Leverkusen,,2,3,A,0.0,2.0,A,14.0,25.0,7.0,9.0,2.0,4.0,11.0,7.0,1.0,0.0,0.0,0.0,5.25,4.5,1.55,4.75,4.5,1.62,5.16,4.53,1.58,5.09,4.46,1.6,1.44,2.75,1.44,2.75
2024-25,La Liga,1,league,SP1,2024-08-23,18:00,Celta,Valencia,,3,1,H,2.0,1.0,H,7.0,13.0,5.0,5.0,4.0,7.0,9.0,11.0,3.0,0.0,0.0,0.0,2.1,3.4,3.6,2.15,3.4,3.5,2.12,3.35,3.65,2.17,3.35,3.53,2.1,1.73,2.08,1.82
2024-25,La Liga,1,league,SP1,2024-08-23,20:30,Sevilla,Villarreal,,1,2,A,1.0,1.0,D,15.0,6.0,9.0,5.0,7.0,2.0,15.0,7.0,3.0,5.0,0.0,0.0,2.4,3.6,2.8,2.15,3.6,3.2,2.4,3.55,2.88,2.19,3.61,3.22,1.73,2.1,1.73,2.1
2024-25,Bundesliga,1,league,D1,2024-08-24,14:30,Augsburg,Werder Bremen,,2,2,D,2.0,1.0,H,10.0,12.0,3.0,6.0,4.0,2.0,11.0,10.0,3.0,1.0,0.0,0.0,2.2,3.6,3.1,2.45,3.6,2.7,2.28,3.56,3.07,2.46,3.54,2.82,1.73,2.1,1.67,2.2
2024-25,Bundesliga,1,league,D1,2024-08-24,14:30,Freiburg,Stuttgart,,3,1,H,1.0,1.0,D,15.0,9.0,4.0,2.0,6.0,3.0,7.0,10.0,2.0,1.0,0.0,0.0,3.5,3.6,2.05,3.7,3.8,1.91,3.5,3.7,2.06,3.62,3.81,1.98,1.67,2.2,1.53,2.5
2024-25,Bundesliga,1,league,D1,2024-08-24,14:30,Hoffenheim,Holstein Kiel,,3,2,H,2.0,0.0,H,20.0,15.0,8.0,6.0,8.0,6.0,8.0,14.0,2.0,3.0,0.0,1.0,1.65,4.5,4.5,1.62,4.75,4.5,1.65,4.33,4.85,1.62,4.54,4.87,1.53,2.5,1.4,3.0
2024-25,Bundesliga,1,league,D1,2024-08-24,14:30,Mainz,Union Berlin,,1,1,D,0.0,0.0,D,15.0,15.0,3.0,4.0,8.0,9.0,9.0,15.0,1.0,3.0,0.0,0.0,2.0,3.4,3.9,2.05,3.3,3.75,2.05,3.3,4.01,2.08,3.34,3.8,2.2,1.67,2.07,1.83
2024-25,Bundesliga,1,league,D1,2024-08-24,14:30,RB Leipzig,Bochum,,1,0,H,0.0,0.0,D,12.0,10.0,3.0,4.0,9.0,3.0,9.0,17.0,1.0,3.0,1.0,0.0,1.25,7.0,9.0,1.22,7.5,11.0,1.25,6.58,10.53,1.22,7.05,11.94,1.36,3.2,1.33,3.4
2024-25,Bundesliga,1,league,D1,2024-08-24,17:30,Dortmund,Ein Frankfurt,,2,0,H,0.0,0.0,D,17.0,7.0,5.0,2.0,7.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,1.7,4.1,4.5,1.7,4.0,4.5,1.71,4.31,4.39,1.76,4.1,4.36,1.5,2.63,1.5,2.63
2024-25,La Liga,1,league,SP1,2024-08-24,16:00,Osasuna,Mallorca,,1,0,H,0.0,0.0,D,15.0,11.0,5.0,2.0,5.0,4.0,10.0,8.0,2.0,1.0,0.0,0.0,2.45,3.1,3.1,2.3,3.2,3.25,2.47,3.01,3.22,2.37,3.11,3.33,2.75,1.44,2.63,1.5
2024-25,La Liga,1,league,SP1,2024-08-24,18:00,Barcelona,Ath Bilbao,,2,1,H,1.0,1.0,D,13.0,9.0,5.0,2.0,5.0,6.0,11.0,16.0,4.0,5.0,0.0,0.0,1.62,4.2,5.0,1.57,4.33,5.25,1.64,4.18,5.05,1.59,4.28,5.45,1.67,2.2,1.62,2.3
2024-25,La Liga,1,league,SP1,2024-08-24,20:30,Espanol,Sociedad,,0,1,A,0.0,0.0,D,13.0,8.0,3.0,4.0,7.0,4.0,14.0,18.0,2.0,2.0,0.0,0.0,3.9,3.2,2.05,3.7,3.1,2.15,4.0,3.13,2.1,3.86,3.11,2.16,2.63,1.5,2.63,1.5
2024-25,La Liga,1,league,SP1,2024-08-24,20:30,Getafe,Vallecano,,0,0,D,0.0,0.0,D,12.0,3.0,0.0,1.0,3.0,2.0,16.0,18.0,1.0,2.0,0.0,0.0,2.45,3.0,3.2,2.6,2.8,3.2,2.5,2.93,3.27,2.66,2.8,3.22,2.75,1.44,3.4,1.33
2024-25,Premier League,1,league,E0,2024-08-24,12:30,Brighton,Man United,C Pawson,2,1,H,1.0,0.0,H,14.0,11.0,5.0,4.0,4.0,4.0,9.0,13.0,1.0,2.0,0.0,0.0,2.5,3.7,2.63,2.3,3.8,2.88,2.5,3.72,2.69,2.41,3.72,2.81,1.57,2.38,1.53,2.5
2024-25,Premier League,1,league,E0,2024-08-24,15:00,Crystal Palace,West Ham,R Jones,0,2,A,0.0,0.0,D,14.0,18.0,2.0,3.0,3.0,3.0,9.0,17.0,1.0,1.0,0.0,0.0,2.15,3.6,3.2,1.95,3.9,3.7,2.17,3.63,3.25,1.98,3.78,3.72,1.73,2.1,1.62,2.3
2024-25,Premier League,1,league,E0,2024-08-24,15:00,Fulham,Leicester,D Bond,2,1,H,1.0,1.0,D,18.0,10.0,6.0,4.0,7.0,5.0,14.0,13.0,2.0,2.0,0.0,0.0,1.8,3.75,4.2,1.85,3.75,4.1,1.83,3.73,4.38,1.88,3.71,4.21,1.89,2.01,1.86,2.04
2024-25,Premier League,1,league,E0,2024-08-24,15:00,Man City,Ipswich,M Salisbury,4,1,H,3.0,1.0,H,14.0,1.0,5.0,1.0,10.0,1.0,4.0,15.0,2.0,3.0,0.0,0.0,1.08,12.0,21.0,1.1,10.0,23.0,1.09,12.17,26.97,1.09,11.44,27.5,1.3,3.5,1.3,3.5
2024-25,Premier League,1,league,E0,2024-08-24,15:00,Southampton,Nott'm Forest,S Barrott,0,1,A,0.0,0.0,D,5.0,23.0,1.0,8.0,4.0,10.0,14.0,14.0,3.0,3.0,0.0,0.0,2.55,3.3,2.8,2.3,3.5,3.0,2.57,3.32,2.84,2.36,3.48,3.04,2.01,1.89,1.8,2.0
2024-25,Premier League,1,league,E0,2024-08-24,15:00,Tottenham,Everton,A Taylor,4,0,H,2.0,0.0,H,13.0,10.0,7.0,1.0,12.0,5.0,11.0,15.0,0.0,0.0,0.0,0.0,1.44,4.75,6.5,1.36,5.25,7.5,1.44,4.95,6.75,1.37,5.39,7.91,1.5,2.63,1.4,3.0
2024-25,Premier League,1,league,E0,2024-08-24,17:30,Aston Villa,Arsenal,M Oliver,0,2,A,0.0,0.0,D,11.0,9.0,3.0,4.0,4.0,1.0,8.0,15.0,1.0,3.0,0.0,0.0,4.33,3.8,1.75,4.5,4.0,1.73,4.41,3.92,1.78,4.66,4.02,1.74,1.73,2.1,1.73,2.1
2024-25,Bundesliga,1,league,D1,2024-08-25,14:30,Wolfsburg,Bayern Munich,,2,3,A,0.0,1.0,A,11.0,14.0,2.0,8.0,1.0,7.0,13.0,11.0,2.0,3.0,0.0,0.0,6.25,4.75,1.45,6.0,4.75,1.45,6.32,4.93,1.46,6.36,4.67,1.49,1.44,2.75,1.44,2.75
2024-25,Bundesliga,1,league,D1,2024-08-25,16:30,St Pauli,Heidenheim,,0,2,A,0.0,0.0,D,11.0,6.0,3.0,3.0,4.0,2.0,10.0,15.0,2.0,3.0,0.0,0.0,2.1,3.5,3.4,1.95,3.5,3.75,2.12,3.5,3.46,2.0,3.51,3.8,1.87,2.03,2.03,1.87
2024-25,La Liga,1,league,SP1,2024-08-25,16:00,Real Madrid,Valladolid,,3,0,H,0.0,0.0,D,17.0,8.0,9.0,2.0,5.0,5.0,10.0,15.0,1.0,1.0,0.0,0.0,1.18,7.5,15.0,1.13,9.0,17.0,1.17,7.96,15.17,1.14,9.12,18.96,1.4,3.0,1.36,3.2
2024-25,La Liga,1,league,SP1,2024-08-25,18:00,Leganes,Las Palmas,,2,1,H,0.0,0.0,D,10.0,10.0,5.0,5.0,3.0,7.0,11.0,10.0,1.0,1.0,0.0,0.0,2.25,3.0,3.6,2.38,3.0,3.3,2.29,2.99,3.64,2.43,2.98,3.38,2.75,1.44,2.63,1.5
2024-25,La Liga,1,league,SP1,2024-08-25,18:15,Alaves,Betis,,0,0,D,0.0,0.0,D,3.0,13.0,1.0,3.0,3.0,8.0,16.0,13.0,1.0,4.0,1.0,0.0,2.38,3.1,3.25,2.45,3.0,3.25,2.4,3.12,3.21,2.45,2.97,3.3,2.38,1.57,2.75,1.44
2024-25,La Liga,1,league,SP1,2024-08-25,20:30,Ath Madrid,Girona,,3,0,H,1.0,0.0,H,11.0,13.0,6.0,5.0,1.0,9.0,11.0,10.0,1.0,3.0,0.0,0.0,1.6,4.1,5.5,1.48,4.5,6.25,1.6,4.27,5.31,1.48,4.65,6.44,1.62,2.3,1.62,2.3
