date,team,opponent,elo,opp_elo
2020-11-14,South Korea,Mexico,1853.7,2003.6
2020-11-14,Saudi Arabia,Jamaica,1663.1,1711.4
2020-11-14,Jamaica,Saudi Arabia,1711.4,1663.1
2020-11-14,DR Congo,Angola,1592.4,1474.0
2020-11-14,Angola,DR Congo,1474.0,1592.4
2020-11-14,Egypt,Togo,1691.3,1424.9
2020-11-14,Togo,Egypt,1424.9,1691.3
2020-11-14,Benin,Lesotho,1600.1,1388.5
2020-11-14,Lesotho,Benin,1388.5,1600.1
2020-11-15,Netherlands,Bosnia and Herzegovina,2018.1,1703.6
2020-11-15,Bosnia and Herzegovina,Netherlands,1703.6,2018.1
2020-11-15,Italy,Poland,2021.8,1893.7
2020-11-15,Poland,Italy,1893.7,2021.8
2020-11-15,Belgium,England,2142.3,2024.0
2020-11-15,England,Belgium,2024.0,2142.3
2020-11-15,Denmark,Iceland,1981.8,1700.9
2020-11-15,Iceland,Denmark,1700.9,1981.8
2020-11-15,Austria,Northern Ireland,1829.8,1636.7
2020-11-15,Northern Ireland,Austria,1636.7,1829.8
2020-11-15,Romania,Norway,1706.5,1796.1
2020-11-15,Norway,Romania,1796.1,1706.5
2020-11-15,Slovakia,Scotland,1708.5,1743.4
2020-11-15,Scotland,Slovakia,1743.4,1708.5
2020-11-15,Czech Republic,Israel,1778.2,1621.8
2020-11-15,Israel,Czech Republic,1621.8,1778.2
2020-11-15,Turkey,Russia,1812.5,1843.2
2020-11-15,Russia,Turkey,1843.2,1812.5
2020-11-15,Hungary,Serbia,1771.5,1795.4
2020-11-15,Serbia,Hungary,1795.4,1771.5
2020-11-15,Wales,Republic of Ireland,1850.3,1731.5
2020-11-15,Republic of Ireland,Wales,1731.5,1850.3
2020-11-15,Bulgaria,Finland,1562.5,1761.4
2020-11-15,Finland,Bulgaria,1761.4,1562.5
2020-11-15,North Macedonia,Estonia,1642.3,1442.0
2020-11-15,Estonia,North Macedonia,1442.0,1642.3
2020-11-15,Georgia,Armenia,1605.4,1526.5
2020-11-15,Armenia,Georgia,1526.5,1605.4
2020-11-15,Slovenia,Kosovo,1655.1,1560.8
2020-11-15,Kosovo,Slovenia,1560.8,1655.1
2020-11-15,Moldova,Greece,1283.6,1675.9
2020-11-15,Greece,Moldova,1675.9,1283.6
2020-11-15,Albania,Kazakhstan,1576.6,1414.3
2020-11-15,Kazakhstan,Albania,1414.3,1576.6
2020-11-15,Belarus,Lithuania,1522.2,1396.4
2020-11-15,Lithuania,Belarus,1396.4,1522.2
2020-11-15,Guatemala,Honduras,1598.9,1734.1
2020-11-15,Honduras,Guatemala,1734.1,1598.9
2020-11-15,Chad,Guinea,1328.2,1567.7
2020-11-15,Guinea,Chad,1567.7,1328.2
2020-11-15,Burundi,Mauritania,1410.2,1495.8
2020-11-15,Mauritania,Burundi,1495.8,1410.2
2020-11-15,Comoros,Kenya,1365.6,1500.1
2020-11-15,Kenya,Comoros,1500.1,1365.6
2020-11-15,Guinea-Bissau,Senegal,1410.2,1856.0
2020-11-15,Senegal,Guinea-Bissau,1856.0,1410.2
2020-11-15,Equatorial Guinea,Libya,1439.8,1547.7
2020-11-15,Libya,Equatorial Guinea,1547.7,1439.8
2020-11-16,Jordan,Syria,1605.8,1626.6
2020-11-16,Syria,Jordan,1626.6,1605.8
2020-11-16,United Arab Emirates,Bahrain,1575.2,1650.0
2020-11-16,Bahrain,United Arab Emirates,1650.0,1575.2
2020-11-16,United States,Panama,1830.6,1648.9
2020-11-16,Panama,United States,1648.9,1830.6
2020-11-16,Basque Country,Costa Rica,1783.3,1729.5
2020-11-16,Costa Rica,Basque Country,1729.5,1783.3
2020-11-16,Malawi,Burkina Faso,1446.0,1662.8
2020-11-16,Burkina Faso,Malawi,1662.8,1446.0
2020-11-16,South Sudan,Uganda,1232.8,1621.1
2020-11-16,Uganda,South Sudan,1621.1,1232.8
2020-11-16,South Africa,São Tomé and Príncipe,1610.0,1247.6
2020-11-16,São Tomé and Príncipe,South Africa,1247.6,1610.0
2020-11-16,Gambia,Gabon,1438.7,1548.8
2020-11-16,Gabon,Gambia,1548.8,1438.7
2020-11-16,Mozambique,Cameroon,1452.8,1688.0
2020-11-16,Cameroon,Mozambique,1688.0,1452.8
2020-11-16,Zimbabwe,Algeria,1523.0,1876.7
2020-11-16,Algeria,Zimbabwe,1876.7,1523.0
2020-11-16,Botswana,Zambia,1395.4,1564.2
2020-11-16,Zambia,Botswana,1564.2,1395.4
2020-11-16,Eswatini,Congo,1240.1,1495.0
2020-11-16,Congo,Eswatini,1495.0,1240.1
2020-11-17,Croatia,Portugal,1925.5,2065.9
2020-11-17,Portugal,Croatia,2065.9,1925.5
2020-11-17,France,Sweden,2133.0,1874.4
2020-11-17,Sweden,France,1874.4,2133.0
2020-11-17,Spain,Germany,2073.5,2030.0
2020-11-17,Germany,Spain,2030.0,2073.5
2020-11-17,Switzerland,Ukraine,1925.7,1878.3
2020-11-17,Ukraine,Switzerland,1878.3,1925.7
2020-11-17,Luxembourg,Azerbaijan,1407.6,1427.6
2020-11-17,Azerbaijan,Luxembourg,1427.6,1407.6
2020-11-17,Montenegro,Cyprus,1559.2,1385.2
2020-11-17,Cyprus,Montenegro,1385.2,1559.2
2020-11-17,Andorra,Latvia,1114.9,1279.3
2020-11-17,Latvia,Andorra,1279.3,1114.9
2020-11-17,Malta,Faroe Islands,1267.1,1306.0
2020-11-17,Faroe Islands,Malta,1306.0,1267.1
2020-11-17,Gibraltar,Liechtenstein,1246.5,1173.5
2020-11-17,Liechtenstein,Gibraltar,1173.5,1246.5
2020-11-17,Bangladesh,Nepal,1071.6,1127.8
2020-11-17,Nepal,Bangladesh,1127.8,1071.6
2020-11-17,Japan,Mexico,1844.8,2009.6
2020-11-17,Mexico,Japan,2009.6,1844.8
2020-11-17,South Korea,Qatar,1847.8,1760.4
2020-11-17,Qatar,South Korea,1760.4,1847.8
2020-11-17,Saudi Arabia,Jamaica,1678.0,1696.5
2020-11-17,Jamaica,Saudi Arabia,1696.5,1678.0
2020-11-17,Uzbekistan,Iraq,1671.9,1724.5
2020-11-17,Iraq,Uzbekistan,1724.5,1671.9
2020-11-17,Ecuador,Colombia,1845.4,2012.1
2020-11-17,Colombia,Ecuador,2012.1,1845.4
2020-11-17,Venezuela,Chile,1846.2,1900.5
2020-11-17,Chile,Venezuela,1900.5,1846.2
2020-11-17,Peru,Argentina,1886.8,2033.1
2020-11-17,Argentina,Peru,2033.1,1886.8
2020-11-17,Paraguay,Bolivia,1848.9,1614.0
2020-11-17,Bolivia,Paraguay,1614.0,1848.9
2020-11-17,Uruguay,Brazil,2039.1,2159.8
2020-11-17,Brazil,Uruguay,2159.8,2039.1
2020-11-17,Namibia,Mali,1436.4,1678.9
2020-11-17,Mali,Namibia,1678.9,1436.4
2020-11-17,Sudan,Ghana,1386.7,1757.8
2020-11-17,Ghana,Sudan,1757.8,1386.7
2020-11-17,Angola,DR Congo,1485.1,1581.3
2020-11-17,DR Congo,Angola,1581.3,1485.1
2020-11-17,Central African Republic,Morocco,1449.2,1770.6
2020-11-17,Morocco,Central African Republic,1770.6,1449.2
2020-11-17,Rwanda,Cape Verde,1416.7,1502.9
2020-11-17,Cape Verde,Rwanda,1502.9,1416.7
2020-11-17,Togo,Egypt,1420.6,1695.6
2020-11-17,Egypt,Togo,1695.6,1420.6
2020-11-17,Tanzania,Tunisia,1419.7,1732.8
2020-11-17,Tunisia,Tanzania,1732.8,1419.7
2020-11-17,Ethiopia,Niger,1383.7,1400.1
2020-11-17,Niger,Ethiopia,1400.1,1383.7
2020-11-17,Madagascar,Ivory Coast,1524.5,1722.3
2020-11-17,Ivory Coast,Madagascar,1722.3,1524.5
2020-11-17,Sierra Leone,Nigeria,1458.0,1766.1
2020-11-17,Nigeria,Sierra Leone,1766.1,1458.0
2020-11-17,Lesotho,Benin,1382.8,1605.8
2020-11-17,Benin,Lesotho,1605.8,1382.8
2020-11-18,Bosnia and Herzegovina,Italy,1698.5,2034.5
2020-11-18,Italy,Bosnia and Herzegovina,2034.5,1698.5
2020-11-18,Poland,Netherlands,1880.9,2023.1
2020-11-18,Netherlands,Poland,2023.1,1880.9
2020-11-18,England,Iceland,2010.7,1696.9
2020-11-18,Iceland,England,1696.9,2010.7
2020-11-18,Belgium,Denmark,2155.6,1985.8
2020-11-18,Denmark,Belgium,1985.8,2155.6
2020-11-18,Northern Ireland,Romania,1630.4,1740.4
2020-11-18,Romania,Northern Ireland,1740.4,1630.4
2020-11-18,Austria,Norway,1836.1,1762.1
2020-11-18,Norway,Austria,1762.1,1836.1
2020-11-18,Czech Republic,Slovakia,1785.7,1724.8
2020-11-18,Slovakia,Czech Republic,1724.8,1785.7
2020-11-18,Israel,Scotland,1614.4,1727.1
2020-11-18,Scotland,Israel,1727.1,1614.4
2020-11-18,Hungary,Turkey,1767.2,1828.5
2020-11-18,Turkey,Hungary,1828.5,1767.2
2020-11-18,Serbia,Russia,1799.7,1827.1
2020-11-18,Russia,Serbia,1827.1,1799.7
2020-11-18,Republic of Ireland,Bulgaria,1722.6,1548.0
2020-11-18,Bulgaria,Republic of Ireland,1548.0,1722.6
2020-11-18,Wales,Finland,1859.1,1775.8
2020-11-18,Finland,Wales,1775.8,1859.1
2020-11-18,Armenia,North Macedonia,1556.0,1648.3
2020-11-18,North Macedonia,Armenia,1648.3,1556.0
2020-11-18,Georgia,Estonia,1575.9,1436.0
2020-11-18,Estonia,Georgia,1436.0,1575.9
2020-11-18,Kosovo,Moldova,1551.0,1274.2
2020-11-18,Moldova,Kosovo,1274.2,1551.0
2020-11-18,Greece,Slovenia,1685.3,1665.0
2020-11-18,Slovenia,Greece,1665.0,1685.3
2020-11-18,Albania,Belarus,1587.5,1535.1
2020-11-18,Belarus,Albania,1535.1,1587.5
2020-11-18,Kazakhstan,Lithuania,1403.4,1383.6
2020-11-18,Lithuania,Kazakhstan,1383.6,1403.4
2020-12-04,Qatar,Bangladesh,1752.8,1070.4
2020-12-04,Bangladesh,Qatar,1070.4,1752.8
2020-12-09,United States,El Salvador,1840.3,1626.9
2020-12-09,El Salvador,United States,1626.9,1840.3
2021-01-12,United Arab Emirates,Iraq,1559.1,1733.0
2021-01-12,Iraq,United Arab Emirates,1733.0,1559.1
2021-01-18,Kuwait,Palestine,1516.1,1507.8
2021-01-18,Palestine,Kuwait,1507.8,1516.1
2021-01-19,Dominican Republic,Puerto Rico,1381.2,1189.0
2021-01-19,Puerto Rico,Dominican Republic,1189.0,1381.2
2021-01-22,Guatemala,Puerto Rico,1609.9,1205.9
2021-01-22,Puerto Rico,Guatemala,1205.9,1609.9
2021-01-25,Dominican Republic,Serbia,1364.4,1831.5
2021-01-25,Serbia,Dominican Republic,1831.5,1364.4
2021-01-27,Iraq,Kuwait,1730.9,1503.1
2021-01-27,Kuwait,Iraq,1503.1,1730.9
2021-01-28,Panama,Serbia,1639.1,1823.6
2021-01-28,Serbia,Panama,1823.6,1639.1
2021-01-31,United States,Trinidad and Tobago,1846.4,1485.3
2021-01-31,Trinidad and Tobago,United States,1485.3,1846.4
2021-02-01,Jordan,Tajikistan,1616.4,1383.0
2021-02-01,Tajikistan,Jordan,1383.0,1616.4
2021-02-05,Jordan,Tajikistan,1622.6,1376.8
2021-02-05,Tajikistan,Jordan,1376.8,1622.6
2021-02-15,Jordan,Uzbekistan,1606.5,1663.4
2021-02-15,Uzbekistan,Jordan,1663.4,1606.5
2021-02-24,Guatemala,Nicaragua,1610.9,1343.4
2021-02-24,Nicaragua,Guatemala,1343.4,1610.9
2021-03-13,Kenya,South Sudan,1478.2,1268.9
2021-03-13,South Sudan,Kenya,1268.9,1478.2
2021-03-15,Kenya,Tanzania,1481.0,1430.6
2021-03-15,Tanzania,Kenya,1430.6,1481.0
2021-03-17,Ethiopia,Malawi,1410.5,1452.5
2021-03-17,Malawi,Ethiopia,1452.5,1410.5
2021-03-20,Oman,Jordan,1615.0,1593.9
2021-03-20,Jordan,Oman,1593.9,1615.0
2021-03-24,Belarus,Honduras,1523.3,1723.1
2021-03-24,Honduras,Belarus,1723.1,1523.3
2021-03-24,Jordan,Lebanon,1594.5,1520.9
2021-03-24,Lebanon,Jordan,1520.9,1594.5
2021-03-24,Kosovo,Lithuania,1555.1,1410.2
2021-03-24,Lithuania,Kosovo,1410.2,1555.1
2021-03-24,Qatar,Luxembourg,1753.7,1403.0
2021-03-24,Luxembourg,Qatar,1403.0,1753.7
2021-03-24,Antigua and Barbuda,Montserrat,1357.9,1243.5
2021-03-24,Montserrat,Antigua and Barbuda,1243.5,1357.9
2021-03-24,Suriname,Cayman Islands,1466.5,1156.0
2021-03-24,Cayman Islands,Suriname,1156.0,1466.5
2021-03-24,Guatemala,Cuba,1613.1,1414.9
2021-03-24,Cuba,Guatemala,1414.9,1613.1
2021-03-24,Dominican Republic,Dominica,1372.2,1215.6
2021-03-24,Dominica,Dominican Republic,1215.6,1372.2
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1372.7,1204.9
2021-03-24,Puerto Rico,Saint Kitts and Nevis,1204.9,1372.7
2021-03-24,Portugal,Azerbaijan,2083.6,1432.1
2021-03-24,Azerbaijan,Portugal,1432.1,2083.6
2021-03-24,Serbia,Republic of Ireland,1821.2,1709.5
2021-03-24,Republic of Ireland,Serbia,1709.5,1821.2
2021-03-24,France,Ukraine,2139.8,1857.3
2021-03-24,Ukraine,France,1857.3,2139.8
2021-03-24,Finland,Bosnia and Herzegovina,1760.3,1686.3
2021-03-24,Bosnia and Herzegovina,Finland,1686.3,1760.3
2021-03-24,Belgium,Wales,2166.1,1874.6
2021-03-24,Wales,Belgium,1874.6,2166.1
2021-03-24,Estonia,Czech Republic,1447.9,1802.7
2021-03-24,Czech Republic,Estonia,1802.7,1447.9
2021-03-24,Turkey,Netherlands,1801.9,2040.7
2021-03-24,Netherlands,Turkey,2040.7,1801.9
2021-03-24,Gibraltar,Norway,1237.3,1771.4
2021-03-24,Norway,Gibraltar,1771.4,1237.3
2021-03-24,Latvia,Montenegro,1312.0,1572.0
2021-03-24,Montenegro,Latvia,1572.0,1312.0
2021-03-24,Malta,Russia,1263.6,1795.4
2021-03-24,Russia,Malta,1795.4,1263.6
2021-03-24,Slovenia,Croatia,1671.6,1907.8
2021-03-24,Croatia,Slovenia,1907.8,1671.6
2021-03-24,Cyprus,Slovakia,1372.3,1707.8
2021-03-24,Slovakia,Cyprus,1707.8,1372.3
2021-03-24,Chad,Namibia,1335.8,1424.2
2021-03-24,Namibia,Chad,1424.2,1335.8
2021-03-24,Guinea,Mali,1560.1,1691.2
2021-03-24,Mali,Guinea,1691.2,1560.1
2021-03-24,South Sudan,Malawi,1266.0,1436.8
2021-03-24,Malawi,South Sudan,1436.8,1266.0
2021-03-24,Uganda,Burkina Faso,1585.0,1656.3
2021-03-24,Burkina Faso,Uganda,1656.3,1585.0
2021-03-24,São Tomé and Príncipe,Sudan,1243.7,1419.8
2021-03-24,Sudan,São Tomé and Príncipe,1419.8,1243.7
2021-03-24,Rwanda,Mozambique,1415.9,1433.9
2021-03-24,Mozambique,Rwanda,1433.9,1415.9
2021-03-24,Ethiopia,Madagascar,1426.1,1530.0
2021-03-24,Madagascar,Ethiopia,1530.0,1426.1
2021-03-25,Bahrain,Syria,1666.1,1616.0
2021-03-25,Syria,Bahrain,1616.0,1666.1
2021-03-25,India,Oman,1356.8,1614.4
2021-03-25,Oman,India,1614.4,1356.8
2021-03-25,Japan,South Korea,1836.4,1855.3
2021-03-25,South Korea,Japan,1855.3,1836.4
2021-03-25,Saudi Arabia,Kuwait,1665.7,1500.5
2021-03-25,Kuwait,Saudi Arabia,1500.5,1665.7
2021-03-25,United States,Jamaica,1849.3,1708.8
2021-03-25,Jamaica,United States,1708.8,1849.3
2021-03-25,El Salvador,Grenada,1620.9,1376.4
2021-03-25,Grenada,El Salvador,1376.4,1620.9
2021-03-25,Canada,Bermuda,1722.1,1506.4
2021-03-25,Bermuda,Canada,1506.4,1722.1
2021-03-25,Curaçao,Saint Vincent and the Grenadines,1548.9,1341.1
2021-03-25,Saint Vincent and the Grenadines,Curaçao,1341.1,1548.9
2021-03-25,Panama,Barbados,1641.5,1283.8
2021-03-25,Barbados,Panama,1283.8,1641.5
2021-03-25,Haiti,Belize,1688.1,1327.2
2021-03-25,Belize,Haiti,1327.2,1688.1
2021-03-25,Trinidad and Tobago,Guyana,1482.4,1445.3
2021-03-25,Guyana,Trinidad and Tobago,1445.3,1482.4
2021-03-25,Spain,Greece,2099.4,1678.7
2021-03-25,Greece,Spain,1678.7,2099.4
2021-03-25,Sweden,Georgia,1867.6,1564.0
2021-03-25,Georgia,Sweden,1564.0,1867.6
2021-03-25,Bulgaria,Switzerland,1561.2,1946.7
2021-03-25,Switzerland,Bulgaria,1946.7,1561.2
2021-03-25,Italy,Northern Ireland,2046.8,1631.0
2021-03-25,Northern Ireland,Italy,1631.0,2046.8
2021-03-25,Israel,Denmark,1635.1,1975.4
2021-03-25,Denmark,Israel,1975.4,1635.1
2021-03-25,Scotland,Austria,1706.4,1826.8
2021-03-25,Austria,Scotland,1826.8,1706.4
2021-03-25,Moldova,Faroe Islands,1270.1,1309.5
2021-03-25,Faroe Islands,Moldova,1309.5,1270.1
2021-03-25,England,San Marino,2017.1,917.3
2021-03-25,San Marino,England,917.3,2017.1
2021-03-25,Andorra,Albania,1082.3,1599.2
2021-03-25,Albania,Andorra,1599.2,1082.3
2021-03-25,Hungary,Poland,1793.9,1863.4
2021-03-25,Poland,Hungary,1863.4,1793.9
2021-03-25,Germany,Iceland,2004.1,1690.5
2021-03-25,Iceland,Germany,1690.5,2004.1
2021-03-25,Liechtenstein,Armenia,1182.7,1581.2
2021-03-25,Armenia,Liechtenstein,1581.2,1182.7
2021-03-25,Romania,North Macedonia,1739.9,1623.1
2021-03-25,North Macedonia,Romania,1623.1,1739.9
2021-03-25,South Africa,Ghana,1613.9,1724.8
2021-03-25,Ghana,South Africa,1724.8,1613.9
2021-03-25,Gambia,Angola,1459.3,1464.9
2021-03-25,Angola,Gambia,1464.9,1459.3
2021-03-25,Gabon,DR Congo,1528.2,1601.5
2021-03-25,DR Congo,Gabon,1601.5,1528.2
2021-03-25,Comoros,Togo,1387.6,1404.6
2021-03-25,Togo,Comoros,1404.6,1387.6
2021-03-25,Kenya,Egypt,1487.0,1711.7
2021-03-25,Egypt,Kenya,1711.7,1487.0
2021-03-25,Botswana,Zimbabwe,1419.3,1535.5
2021-03-25,Zimbabwe,Botswana,1535.5,1419.3
2021-03-25,Zambia,Algeria,1540.2,1864.3
2021-03-25,Algeria,Zambia,1864.3,1540.2
2021-03-25,Equatorial Guinea,Tanzania,1460.3,1424.7
2021-03-25,Tanzania,Equatorial Guinea,1424.7,1460.3
2021-03-25,Libya,Tunisia,1527.3,1721.9
2021-03-25,Tunisia,Libya,1721.9,1527.3
2021-03-25,Tajikistan,Mongolia,1392.9,1060.4
2021-03-25,Mongolia,Tajikistan,1060.4,1392.9
2021-03-26,Chile,Bolivia,1883.2,1628.9
2021-03-26,Bolivia,Chile,1628.9,1883.2
2021-03-26,Burundi,Central African Republic,1438.9,1441.1
2021-03-26,Central African Republic,Burundi,1441.1,1438.9
2021-03-26,Mauritania,Morocco,1467.1,1778.8
2021-03-26,Morocco,Mauritania,1778.8,1467.1
2021-03-26,Cape Verde,Cameroon,1503.7,1706.9
2021-03-26,Cameroon,Cape Verde,1706.9,1503.7
2021-03-26,Eswatini,Guinea-Bissau,1248.5,1405.4
2021-03-26,Guinea-Bissau,Eswatini,1405.4,1248.5
2021-03-26,Congo,Senegal,1486.6,1860.8
2021-03-26,Senegal,Congo,1860.8,1486.6
2021-03-26,Niger,Ivory Coast,1373.4,1716.8
2021-03-26,Ivory Coast,Niger,1716.8,1373.4
2021-03-27,Bosnia and Herzegovina,Costa Rica,1695.5,1723.6
2021-03-27,Costa Rica,Bosnia and Herzegovina,1723.6,1695.5
2021-03-27,Nepal,Bangladesh,1129.0,1069.5
2021-03-27,Bangladesh,Nepal,1069.5,1129.0
2021-03-27,Qatar,Azerbaijan,1756.0,1431.2
2021-03-27,Azerbaijan,Qatar,1431.2,1756.0
2021-03-27,Wales,Mexico,1868.9,2017.9
2021-03-27,Mexico,Wales,2017.9,1868.9
2021-03-27,United States Virgin Islands,Antigua and Barbuda,1001.7,1351.5
2021-03-27,Antigua and Barbuda,United States Virgin Islands,1351.5,1001.7
2021-03-27,Aruba,Suriname,1162.6,1472.5
2021-03-27,Suriname,Aruba,1472.5,1162.6
2021-03-27,British Virgin Islands,Guatemala,920.1,1619.2
2021-03-27,Guatemala,British Virgin Islands,1619.2,920.1
2021-03-27,Anguilla,Dominican Republic,915.5,1379.6
2021-03-27,Dominican Republic,Anguilla,1379.6,915.5
2021-03-27,Turks and Caicos Islands,Nicaragua,1174.5,1341.2
2021-03-27,Nicaragua,Turks and Caicos Islands,1341.2,1174.5
2021-03-27,Bahamas,Saint Kitts and Nevis,1236.3,1383.7
2021-03-27,Saint Kitts and Nevis,Bahamas,1383.7,1236.3
2021-03-27,Republic of Ireland,Luxembourg,1700.3,1400.7
2021-03-27,Luxembourg,Republic of Ireland,1400.7,1700.3
2021-03-27,Serbia,Portugal,1830.3,2084.5
2021-03-27,Portugal,Serbia,2084.5,1830.3
2021-03-27,Belarus,Estonia,1526.1,1439.3
2021-03-27,Estonia,Belarus,1439.3,1526.1
2021-03-27,Czech Republic,Belgium,1811.3,2171.8
2021-03-27,Belgium,Czech Republic,2171.8,1811.3
2021-03-27,Montenegro,Gibraltar,1583.4,1232.0
2021-03-27,Gibraltar,Montenegro,1232.0,1583.4
2021-03-27,Netherlands,Latvia,1999.3,1300.6
2021-03-27,Latvia,Netherlands,1300.6,1999.3
2021-03-27,Norway,Turkey,1776.7,1843.2
2021-03-27,Turkey,Norway,1843.2,1776.7
2021-03-27,Russia,Slovenia,1800.0,1699.1
2021-03-27,Slovenia,Russia,1699.1,1800.0
2021-03-27,Croatia,Cyprus,1880.4,1384.1
2021-03-27,Cyprus,Croatia,1384.1,1880.4
2021-03-27,Slovakia,Malta,1696.0,1259.0
2021-03-27,Malta,Slovakia,1259.0,1696.0
2021-03-27,Lesotho,Sierra Leone,1389.6,1468.7
2021-03-27,Sierra Leone,Lesotho,1468.7,1389.6
2021-03-27,Benin,Nigeria,1599.0,1755.3
2021-03-27,Nigeria,Benin,1755.3,1599.0
2021-03-28,Greece,Honduras,1696.8,1720.3
2021-03-28,Honduras,Greece,1720.3,1696.8
2021-03-28,Northern Ireland,United States,1628.1,1860.1
2021-03-28,United States,Northern Ireland,1860.1,1628.1
2021-03-28,Montserrat,El Salvador,1249.9,1628.2
2021-03-28,El Salvador,Montserrat,1628.2,1249.9
2021-03-28,Cuba,Curaçao,1408.8,1560.5
2021-03-28,Curaçao,Cuba,1560.5,1408.8
2021-03-28,Dominica,Panama,1208.1,1646.0
2021-03-28,Panama,Dominica,1646.0,1208.1
2021-03-28,Puerto Rico,Trinidad and Tobago,1193.8,1513.6
2021-03-28,Trinidad and Tobago,Puerto Rico,1513.6,1193.8
2021-03-28,Georgia,Spain,1560.4,2081.3
2021-03-28,Spain,Georgia,2081.3,1560.4
2021-03-28,Kosovo,Sweden,1562.4,1871.2
2021-03-28,Sweden,Kosovo,1871.2,1562.4
2021-03-28,Switzerland,Lithuania,1956.4,1402.8
2021-03-28,Lithuania,Switzerland,1402.8,1956.4
2021-03-28,Bulgaria,Italy,1551.5,2049.7
2021-03-28,Italy,Bulgaria,2049.7,1551.5
2021-03-28,Kazakhstan,France,1376.8,2123.7
2021-03-28,France,Kazakhstan,2123.7,1376.8
2021-03-28,Ukraine,Finland,1873.4,1751.1
2021-03-28,Finland,Ukraine,1751.1,1873.4
2021-03-28,Denmark,Moldova,1987.4,1266.7
2021-03-28,Moldova,Denmark,1266.7,1987.4
2021-03-28,Austria,Faroe Islands,1825.7,1312.9
2021-03-28,Faroe Islands,Austria,1312.9,1825.7
2021-03-28,Israel,Scotland,1623.1,1707.5
2021-03-28,Scotland,Israel,1707.5,1623.1
2021-03-28,Albania,England,1602.6,2017.2
2021-03-28,England,Albania,2017.2,1602.6
2021-03-28,Poland,Andorra,1865.1,1078.9
2021-03-28,Andorra,Poland,1078.9,1865.1
2021-03-28,San Marino,Hungary,917.2,1792.1
2021-03-28,Hungary,San Marino,1792.1,917.2
2021-03-28,Armenia,Iceland,1587.3,1684.6
2021-03-28,Iceland,Armenia,1684.6,1587.3
2021-03-28,North Macedonia,Liechtenstein,1614.2,1176.6
2021-03-28,Liechtenstein,North Macedonia,1176.6,1614.2
2021-03-28,Romania,Germany,1748.8,2010.0
2021-03-28,Germany,Romania,2010.0,1748.8
2021-03-28,Namibia,Guinea,1460.3,1587.3
2021-03-28,Guinea,Namibia,1587.3,1460.3
2021-03-28,Mali,Chad,1664.0,1299.7
2021-03-28,Chad,Mali,1299.7,1664.0
2021-03-28,Ghana,São Tomé and Príncipe,1724.2,1220.2
2021-03-28,São Tomé and Príncipe,Ghana,1220.2,1724.2
2021-03-28,Sudan,South Africa,1443.3,1614.6
2021-03-28,South Africa,Sudan,1614.6,1443.3
2021-03-28,Tunisia,Equatorial Guinea,1747.6,1472.9
2021-03-28,Equatorial Guinea,Tunisia,1472.9,1747.6
2021-03-28,Tanzania,Libya,1412.1,1501.6
2021-03-28,Libya,Tanzania,1501.6,1412.1
2021-03-29,Ecuador,Bolivia,1893.0,1626.6
2021-03-29,Bolivia,Ecuador,1626.6,1893.0
2021-03-29,Kuwait,Lebanon,1496.9,1513.0
2021-03-29,Lebanon,Kuwait,1513.0,1496.9
2021-03-29,Nepal,Bangladesh,1124.7,1073.8
2021-03-29,Bangladesh,Nepal,1073.8,1124.7
2021-03-29,Uzbekistan,Iraq,1676.0,1733.5
2021-03-29,Iraq,Uzbekistan,1733.5,1676.0
2021-03-29,Cayman Islands,Canada,1150.0,1738.9
2021-03-29,Canada,Cayman Islands,1738.9,1150.0
2021-03-29,Burkina Faso,South Sudan,1658.0,1255.1
2021-03-29,South Sudan,Burkina Faso,1255.1,1658.0
2021-03-29,Malawi,Uganda,1447.7,1583.3
2021-03-29,Uganda,Malawi,1583.3,1447.7
2021-03-29,Angola,Gabon,1450.2,1560.5
2021-03-29,Gabon,Angola,1560.5,1450.2
2021-03-29,DR Congo,Gambia,1569.2,1474.0
2021-03-29,Gambia,DR Congo,1474.0,1569.2
2021-03-29,Togo,Kenya,1409.3,1493.8
2021-03-29,Kenya,Togo,1493.8,1409.3
2021-03-29,Egypt,Comoros,1704.8,1382.9
2021-03-29,Comoros,Egypt,1382.9,1704.8
2021-03-29,Algeria,Botswana,1852.9,1400.2
2021-03-29,Botswana,Algeria,1400.2,1852.9
2021-03-29,Zimbabwe,Zambia,1554.6,1551.6
2021-03-29,Zambia,Zimbabwe,1551.6,1554.6
2021-03-29,United Arab Emirates,India,1561.2,1363.1
2021-03-29,India,United Arab Emirates,1363.1,1561.2
2021-03-30,Bahrain,Jordan,1675.0,1602.4
2021-03-30,Jordan,Bahrain,1602.4,1675.0
2021-03-30,Costa Rica,Mexico,1725.7,2006.5
2021-03-30,Mexico,Costa Rica,2006.5,1725.7
2021-03-30,Iran,Syria,1857.4,1607.1
2021-03-30,Syria,Iran,1607.1,1857.4
2021-03-30,Republic of Ireland,Qatar,1664.0,1758.7
2021-03-30,Qatar,Republic of Ireland,1758.7,1664.0
2021-03-30,Grenada,United States Virgin Islands,1369.2,988.3
2021-03-30,United States Virgin Islands,Grenada,988.3,1369.2
2021-03-30,Bermuda,Aruba,1489.6,1150.4
2021-03-30,Aruba,Bermuda,1150.4,1489.6
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,1329.5,918.8
