season,Date,HomeTeam,AwayTeam,FTR,dc_pA,dc_pD,dc_pH,dcx_pA,dcx_pD,dcx_pH
2024-25,2025-04-12,Celta,Espanol,A,0.2012,0.1941,0.6047,0.2828,0.2942,0.423
2024-25,2025-04-12,Getafe,Las Palmas,A,0.2058,0.2604,0.5338,0.2828,0.2942,0.423
2024-25,2025-04-12,Sociedad,Mallorca,A,0.2052,0.2689,0.5259,0.2828,0.2942,0.423
2024-25,2025-04-12,Bayern Munich,Dortmund,D,0.1861,0.1749,0.639,0.2828,0.2942,0.423
2024-25,2025-04-12,Leverkusen,Union Berlin,D,0.123,0.1966,0.6803,0.2828,0.2942,0.423
2024-25,2025-04-12,Holstein Kiel,St Pauli,A,0.4038,0.2416,0.3546,0.2828,0.2942,0.423
2024-25,2025-04-12,Hoffenheim,Mainz,H,0.3953,0.2255,0.3792,0.2828,0.2942,0.423
2024-25,2025-04-12,Southampton,Aston Villa,A,0.5876,0.2072,0.2052,0.2828,0.2942,0.423
2024-25,2025-04-12,Nott'm Forest,Everton,A,0.2635,0.2559,0.4805,0.29,0.26,0.45
2024-25,2025-04-12,Brighton,Leicester,D,0.189,0.1821,0.6289,0.2828,0.2942,0.423
2024-25,2025-04-12,M'gladbach,Freiburg,A,0.3008,0.2091,0.4901,0.29,0.26,0.45
2024-25,2025-04-13,Wolves,Tottenham,H,0.4168,0.227,0.3562,0.2828,0.2942,0.423
2024-25,2025-04-13,Liverpool,West Ham,H,0.1309,0.1625,0.7066,0.2828,0.2942,0.423
2024-25,2025-04-13,Newcastle,Man United,H,0.2535,0.2172,0.5293,0.2828,0.2942,0.423
2024-25,2025-04-13,Betis,Villarreal,A,0.3391,0.222,0.4389,0.2828,0.2942,0.423
2024-25,2025-04-13,Ath Bilbao,Vallecano,H,0.1714,0.2412,0.5873,0.2828,0.2942,0.423
2024-25,2025-04-13,Osasuna,Girona,H,0.3548,0.2266,0.4186,0.2828,0.2942,0.423
2024-25,2025-04-13,Ein Frankfurt,Heidenheim,H,0.203,0.1856,0.6114,0.2828,0.2942,0.423
2024-25,2025-04-13,Stuttgart,Werder Bremen,A,0.223,0.1872,0.5898,0.2828,0.2942,0.423
2024-25,2025-04-13,Chelsea,Ipswich,D,0.0606,0.0999,0.8394,0.2828,0.2942,0.423
2024-25,2025-04-13,Alaves,Real Madrid,A,0.5989,0.2165,0.1846,0.2828,0.2942,0.423
2024-25,2025-04-14,Bournemouth,Fulham,H,0.316,0.224,0.46,0.2828,0.2942,0.423
2024-25,2025-04-14,Ath Madrid,Valladolid,H,0.035,0.0803,0.8848,0.2828,0.2942,0.423
2024-25,2025-04-16,Newcastle,Crystal Palace,H,0.246,0.2301,0.5238,0.2828,0.2942,0.423
2024-25,2025-04-18,Espanol,Getafe,H,0.3793,0.2866,0.334,0.2828,0.2942,0.423
2024-25,2025-04-19,Aston Villa,Newcastle,H,0.4083,0.2293,0.3623,0.2828,0.2942,0.423
2024-25,2025-04-19,Union Berlin,Stuttgart,D,0.4544,0.2485,0.2971,0.2828,0.2942,0.423
2024-25,2025-04-19,Everton,Man City,A,0.5323,0.2391,0.2286,0.2828,0.2942,0.423
2024-25,2025-04-19,Werder Bremen,Bochum,H,0.1856,0.1905,0.6239,0.2828,0.2942,0.423
2024-25,2025-04-19,Crystal Palace,Bournemouth,D,0.2901,0.2303,0.4796,0.2828,0.2942,0.423
2024-25,2025-04-19,Brentford,Brighton,H,0.3288,0.2256,0.4456,0.2828,0.2942,0.423
2024-25,2025-04-19,Las Palmas,Ath Madrid,H,0.5943,0.2165,0.1891,0.2828,0.2942,0.423
2024-25,2025-04-19,West Ham,Southampton,D,0.1444,0.181,0.6746,0.2828,0.2942,0.423
2024-25,2025-04-19,Barcelona,Celta,H,0.1503,0.1505,0.6992,0.2828,0.2942,0.423
2024-25,2025-04-19,RB Leipzig,Holstein Kiel,D,0.0504,0.0749,0.8747,0.2828,0.2942,0.423
2024-25,2025-04-19,Mainz,Wolfsburg,D,0.3105,0.2413,0.4482,0.2828,0.2942,0.423
2024-25,2025-04-19,Heidenheim,Bayern Munich,A,0.7047,0.1523,0.143,0.2828,0.2942,0.423
2024-25,2025-04-19,Freiburg,Hoffenheim,H,0.277,0.2043,0.5187,0.2828,0.2942,0.423
2024-25,2025-04-19,Vallecano,Valencia,D,0.3126,0.2709,0.4165,0.2828,0.2942,0.423
2024-25,2025-04-19,Mallorca,Leganes,D,0.2379,0.258,0.5041,0.2828,0.2942,0.423
2024-25,2025-04-20,Sevilla,Alaves,D,0.2141,0.2388,0.5471,0.2828,0.2942,0.423
2024-25,2025-04-20,Augsburg,Ein Frankfurt,D,0.3901,0.2355,0.3745,0.2828,0.2942,0.423
2024-25,2025-04-20,Leicester,Liverpool,A,0.6551,0.1739,0.171,0.2828,0.2942,0.423
2024-25,2025-04-20,Man United,Wolves,A,0.2238,0.2116,0.5646,0.2828,0.2942,0.423
2024-25,2025-04-20,Ipswich,Arsenal,A,0.8049,0.1219,0.0732,0.2828,0.2942,0.423
2024-25,2025-04-20,Villarreal,Sociedad,D,0.3058,0.2301,0.4641,0.2828,0.2942,0.423
2024-25,2025-04-20,Real Madrid,Ath Bilbao,H,0.2635,0.2457,0.4908,0.2828,0.2942,0.423
2024-25,2025-04-20,Valladolid,Osasuna,A,0.6314,0.2014,0.1672,0.2828,0.2942,0.423
2024-25,2025-04-20,Dortmund,M'gladbach,H,0.2157,0.1856,0.5986,0.29,0.26,0.45
2024-25,2025-04-20,St Pauli,Leverkusen,D,0.578,0.2521,0.1698,0.2828,0.2942,0.423
2024-25,2025-04-20,Fulham,Chelsea,A,0.4009,0.2379,0.3612,0.2828,0.2942,0.423
2024-25,2025-04-21,Girona,Betis,A,0.3307,0.2228,0.4465,0.2828,0.2942,0.423
2024-25,2025-04-21,Tottenham,Nott'm Forest,A,0.2821,0.2145,0.5034,0.29,0.26,0.45
2024-25,2025-04-22,Man City,Aston Villa,H,0.1615,0.174,0.6646,0.2828,0.2942,0.423
2024-25,2025-04-22,Valencia,Espanol,D,0.244,0.2417,0.5143,0.2828,0.2942,0.423
2024-25,2025-04-22,Barcelona,Mallorca,H,0.11,0.1654,0.7246,0.2828,0.2942,0.423
2024-25,2025-04-23,Arsenal,Crystal Palace,D,0.1648,0.2156,0.6196,0.2828,0.2942,0.423
2024-25,2025-04-23,Ath Bilbao,Las Palmas,H,0.1174,0.1895,0.6931,0.2828,0.2942,0.423
2024-25,2025-04-23,Celta,Villarreal,H,0.3539,0.2044,0.4416,0.2828,0.2942,0.423
2024-25,2025-04-23,Alaves,Sociedad,H,0.4304,0.276,0.2936,0.2828,0.2942,0.423
2024-25,2025-04-23,Getafe,Real Madrid,A,0.4878,0.2596,0.2526,0.2828,0.2942,0.423
2024-25,2025-04-24,Ath Madrid,Vallecano,H,0.163,0.2165,0.6206,0.2828,0.2942,0.423
2024-25,2025-04-24,Leganes,Girona,D,0.512,0.2113,0.2767,0.2828,0.2942,0.423
2024-25,2025-04-24,Osasuna,Sevilla,H,0.3471,0.2467,0.4062,0.2828,0.2942,0.423
2024-25,2025-04-24,Betis,Valladolid,H,0.0681,0.1219,0.81,0.2828,0.2942,0.423
2024-25,2025-04-25,Stuttgart,Heidenheim,A,0.1724,0.166,0.6616,0.2828,0.2942,0.423
2024-25,2025-04-26,Chelsea,Everton,H,0.2008,0.2398,0.5594,0.2828,0.2942,0.423
2024-25,2025-04-26,Ein Frankfurt,RB Leipzig,H,0.3883,0.2286,0.3831,0.2828,0.2942,0.423
2024-25,2025-04-26,Brighton,West Ham,H,0.258,0.2139,0.528,0.2828,0.2942,0.423
2024-25,2025-04-26,Newcastle,Ipswich,H,0.0547,0.0901,0.8553,0.2828,0.2942,0.423
2024-25,2025-04-26,Holstein Kiel,M'gladbach,H,0.6372,0.1586,0.2042,0.29,0.26,0.45
2024-25,2025-04-26,Wolfsburg,Freiburg,A,0.2832,0.219,0.4978,0.2828,0.2942,0.423
2024-25,2025-04-26,Hoffenheim,Dortmund,A,0.5005,0.2024,0.297,0.2828,0.2942,0.423
2024-25,2025-04-26,Leverkusen,Augsburg,H,0.1447,0.1891,0.6662,0.2828,0.2942,0.423
2024-25,2025-04-26,Southampton,Fulham,A,0.5789,0.2173,0.2037,0.2828,0.2942,0.423
2024-25,2025-04-26,Bayern Munich,Mainz,H,0.1348,0.1596,0.7056,0.2828,0.2942,0.423
2024-25,2025-04-26,Wolves,Leicester,H,0.2563,0.2085,0.5352,0.2828,0.2942,0.423
2024-25,2025-04-27,Villarreal,Espanol,H,0.1965,0.1922,0.6113,0.2828,0.2942,0.423
2024-25,2025-04-27,Werder Bremen,St Pauli,D,0.2299,0.2587,0.5114,0.2828,0.2942,0.423
2024-25,2025-04-27,Bochum,Union Berlin,D,0.4041,0.2742,0.3217,0.2828,0.2942,0.423
2024-25,2025-04-27,Bournemouth,Man United,D,0.3373,0.222,0.4407,0.2828,0.2942,0.423
2024-25,2025-04-27,Liverpool,Tottenham,H,0.1809,0.1824,0.6367,0.2828,0.2942,0.423
2024-25,2025-05-01,Nott'm Forest,Brentford,A,0.3384,0.2274,0.4342,0.29,0.26,0.45
2024-25,2025-05-02,Heidenheim,Bochum,D,0.2325,0.2104,0.5571,0.2828,0.2942,0.423
2024-25,2025-05-02,Man City,Wolves,H,0.1254,0.1567,0.7179,0.2828,0.2942,0.423
2024-25,2025-05-02,Vallecano,Getafe,H,0.3146,0.3004,0.3849,0.2828,0.2942,0.423
2024-25,2025-05-03,St Pauli,Stuttgart,A,0.4705,0.2593,0.2702,0.2828,0.2942,0.423
2024-25,2025-05-03,Everton,Ipswich,D,0.1433,0.194,0.6627,0.2828,0.2942,0.423
2024-25,2025-05-03,Leicester,Southampton,H,0.1824,0.1914,0.6262,0.2828,0.2942,0.423
2024-25,2025-05-03,M'gladbach,Hoffenheim,D,0.2691,0.1918,0.5391,0.29,0.26,0.45
2024-25,2025-05-03,RB Leipzig,Bayern Munich,D,0.4605,0.2144,0.3251,0.2828,0.2942,0.423
2024-25,2025-05-03,Union Berlin,Werder Bremen,D,0.3525,0.2541,0.3935,0.2828,0.2942,0.423
2024-25,2025-05-03,Arsenal,Bournemouth,A,0.1474,0.1843,0.6683,0.2828,0.2942,0.423
2024-25,2025-05-03,Alaves,Ath Madrid,D,0.527,0.2496,0.2235,0.2828,0.2942,0.423
2024-25,2025-05-03,Villarreal,Osasuna,H,0.2458,0.2051,0.5491,0.2828,0.2942,0.423
2024-25,2025-05-03,Las Palmas,Valencia,A,0.3788,0.26,0.3612,0.2828,0.2942,0.423
2024-25,2025-05-03,Valladolid,Barcelona,A,0.8602,0.0865,0.0534,0.2828,0.2942,0.423
2024-25,2025-05-03,Aston Villa,Fulham,H,0.2958,0.2248,0.4794,0.2828,0.2942,0.423
2024-25,2025-05-03,Dortmund,Wolfsburg,H,0.2371,0.2046,0.5583,0.2828,0.2942,0.423
2024-25,2025-05-04,West Ham,Tottenham,D,0.396,0.2236,0.3803,0.2828,0.2942,0.423
2024-25,2025-05-04,Brentford,Man United,H,0.3195,0.2212,0.4593,0.2828,0.2942,0.423
2024-25,2025-05-04,Brighton,Newcastle,D,0.4118,0.2248,0.3634,0.2828,0.2942,0.423
2024-25,2025-05-04,Chelsea,Liverpool,H,0.4138,0.2322,0.354,0.2828,0.2942,0.423
2024-25,2025-05-04,Sociedad,Ath Bilbao,D,0.3994,0.2805,0.3201,0.2828,0.2942,0.423
2024-25,2025-05-04,Sevilla,Leganes,D,0.1788,0.2119,0.6093,0.2828,0.2942,0.423
2024-25,2025-05-04,Espanol,Betis,A,0.4161,0.2467,0.3372,0.2828,0.2942,0.423
2024-25,2025-05-04,Real Madrid,Celta,H,0.1647,0.1692,0.6661,0.2828,0.2942,0.423
2024-25,2025-05-04,Mainz,Ein Frankfurt,D,0.3336,0.2337,0.4327,0.2828,0.2942,0.423
2024-25,2025-05-04,Freiburg,Leverkusen,D,0.5038,0.2216,0.2746,0.2828,0.2942,0.423
2024-25,2025-05-04,Augsburg,Holstein Kiel,A,0.1434,0.1512,0.7054,0.2828,0.2942,0.423
2024-25,2025-05-05,Girona,Mallorca,H,0.2472,0.2428,0.51,0.2828,0.2942,0.423
2024-25,2025-05-05,Crystal Palace,Nott'm Forest,D,0.3023,0.2377,0.46,0.29,0.26,0.45
2024-25,2025-05-09,Las Palmas,Vallecano,A,0.3609,0.2594,0.3797,0.2828,0.2942,0.423
2024-25,2025-05-09,Wolfsburg,Hoffenheim,D,0.2635,0.2037,0.5328,0.2828,0.2942,0.423
2024-25,2025-05-10,Mallorca,Valladolid,H,0.141,0.2166,0.6425,0.2828,0.2942,0.423
2024-25,2025-05-10,Bournemouth,Aston Villa,A,0.315,0.2197,0.4652,0.2828,0.2942,0.423
2024-25,2025-05-10,Wolves,Brighton,A,0.3785,0.2314,0.3901,0.2828,0.2942,0.423
2024-25,2025-05-10,Southampton,Man City,D,0.7811,0.1347,0.0842,0.2828,0.2942,0.423
2024-25,2025-05-10,Ath Madrid,Sociedad,H,0.2246,0.2418,0.5336,0.2828,0.2942,0.423
2024-25,2025-05-10,Girona,Villarreal,A,0.3748,0.2053,0.4198,0.2828,0.2942,0.423
2024-25,2025-05-10,Fulham,Everton,A,0.2613,0.2688,0.4699,0.2828,0.2942,0.423
2024-25,2025-05-10,Valencia,Getafe,H,0.2903,0.2932,0.4165,0.2828,0.2942,0.423
2024-25,2025-05-10,Celta,Sevilla,H,0.2897,0.2146,0.4957,0.2828,0.2942,0.423
2024-25,2025-05-10,Bochum,Mainz,A,0.5214,0.2376,0.241,0.2828,0.2942,0.423
2024-25,2025-05-10,Holstein Kiel,Freiburg,A,0.5717,0.1738,0.2545,0.2828,0.2942,0.423
2024-25,2025-05-10,Ipswich,Brentford,A,0.6719,0.1663,0.1618,0.2828,0.2942,0.423
2024-25,2025-05-10,Union Berlin,Heidenheim,A,0.2895,0.2535,0.457,0.2828,0.2942,0.423
2024-25,2025-05-10,Werder Bremen,RB Leipzig,D,0.4675,0.2184,0.3141,0.2828,0.2942,0.423
2024-25,2025-05-10,Bayern Munich,M'gladbach,H,0.1018,0.1192,0.779,0.29,0.26,0.45
2024-25,2025-05-11,Leverkusen,Dortmund,A,0.2595,0.2146,0.5259,0.2828,0.2942,0.423
2024-25,2025-05-11,Ath Bilbao,Alaves,H,0.1666,0.2454,0.588,0.2828,0.2942,0.423
2024-25,2025-05-11,Ein Frankfurt,St Pauli,D,0.1713,0.2579,0.5708,0.2828,0.2942,0.423
2024-25,2025-05-11,Leganes,Espanol,H,0.3723,0.2577,0.37,0.2828,0.2942,0.423
2024-25,2025-05-11,Barcelona,Real Madrid,H,0.3349,0.2057,0.4593,0.2828,0.2942,0.423
2024-25,2025-05-11,Stuttgart,Augsburg,H,0.2168,0.2048,0.5784,0.2828,0.2942,0.423
2024-25,2025-05-11,Betis,Osasuna,D,0.2662,0.2297,0.5041,0.2828,0.2942,0.423
2024-25,2025-05-11,Newcastle,Chelsea,H,0.2985,0.227,0.4744,0.2828,0.2942,0.423
2024-25,2025-05-11,Man United,West Ham,A,0.2465,0.2109,0.5426,0.2828,0.2942,0.423
2024-25,2025-05-11,Nott'm Forest,Leicester,D,0.2151,0.1999,0.585,0.29,0.26,0.45
2024-25,2025-05-11,Liverpool,Arsenal,D,0.3257,0.2422,0.4321,0.2828,0.2942,0.423
2024-25,2025-05-11,Tottenham,Crystal Palace,A,0.3114,0.2285,0.4601,0.2828,0.2942,0.423
2024-25,2025-05-13,Sociedad,Celta,A,0.2937,0.2278,0.4785,0.2828,0.2942,0.423
2024-25,2025-05-13,Sevilla,Las Palmas,H,0.2173,0.2188,0.5639,0.2828,0.2942,0.423
2024-25,2025-05-13,Valladolid,Girona,A,0.6754,0.1678,0.1569,0.2828,0.2942,0.423
2024-25,2025-05-14,Real Madrid,Mallorca,H,0.1225,0.2005,0.6771,0.2828,0.2942,0.423
2024-25,2025-05-14,Alaves,Valencia,H,0.3515,0.2846,0.3639,0.2828,0.2942,0.423
2024-25,2025-05-14,Villarreal,Leganes,H,0.1437,0.1666,0.6897,0.2828,0.2942,0.423
2024-25,2025-05-15,Vallecano,Betis,D,0.3786,0.2573,0.3641,0.2828,0.2942,0.423
2024-25,2025-05-15,Osasuna,Ath Madrid,H,0.4875,0.2384,0.274,0.2828,0.2942,0.423
2024-25,2025-05-15,Espanol,Barcelona,A,0.6114,0.1888,0.1998,0.2828,0.2942,0.423
2024-25,2025-05-15,Getafe,Ath Bilbao,A,0.4062,0.3029,0.2909,0.2828,0.2942,0.423
2024-25,2025-05-16,Aston Villa,Tottenham,H,0.3241,0.2157,0.4602,0.2828,0.2942,0.423
2024-25,2025-05-16,Chelsea,Man United,H,0.2574,0.2146,0.528,0.2828,0.2942,0.423
2024-25,2025-05-17,Augsburg,Union Berlin,A,0.2841,0.2741,0.4418,0.2828,0.2942,0.423
2024-25,2025-05-17,Dortmund,Holstein Kiel,H,0.063,0.0804,0.8566,0.2828,0.2942,0.423
2024-25,2025-05-17,Freiburg,Ein Frankfurt,A,0.364,0.2247,0.4113,0.2828,0.2942,0.423
2024-25,2025-05-17,Heidenheim,Werder Bremen,A,0.388,0.2218,0.3902,0.2828,0.2942,0.423
2024-25,2025-05-17,RB Leipzig,Stuttgart,A,0.2633,0.2039,0.5327,0.2828,0.2942,0.423
2024-25,2025-05-17,Mainz,Leverkusen,D,0.4674,0.241,0.2916,0.2828,0.2942,0.423
2024-25,2025-05-17,M'gladbach,Wolfsburg,A,0.339,0.2133,0.4477,0.29,0.26,0.45
2024-25,2025-05-17,St Pauli,Bochum,A,0.243,0.3143,0.4427,0.2828,0.2942,0.423
2024-25,2025-05-17,Hoffenheim,Bayern Munich,A,0.6652,0.1603,0.1745,0.2828,0.2942,0.423
2024-25,2025-05-18,Sociedad,Girona,H,0.272,0.2263,0.5017,0.2828,0.2942,0.423
2024-25,2025-05-18,Ath Madrid,Betis,H,0.2053,0.2171,0.5777,0.2828,0.2942,0.423
2024-25,2025-05-18,Barcelona,Villarreal,A,0.1895,0.1613,0.6491,0.2828,0.2942,0.423
2024-25,2025-05-18,Celta,Vallecano,A,0.2421,0.2168,0.5411,0.2828,0.2942,0.423
2024-25,2025-05-18,Mallorca,Getafe,A,0.31,0.3418,0.3482,0.2828,0.2942,0.423
2024-25,2025-05-18,Osasuna,Espanol,H,0.261,0.2394,0.4996,0.2828,0.2942,0.423
2024-25,2025-05-18,Las Palmas,Leganes,A,0.2727,0.2387,0.4886,0.2828,0.2942,0.423
2024-25,2025-05-18,Sevilla,Real Madrid,A,0.5157,0.2236,0.2607,0.2828,0.2942,0.423
2024-25,2025-05-18,Everton,Southampton,H,0.1497,0.23,0.6203,0.2828,0.2942,0.423
2024-25,2025-05-18,West Ham,Nott'm Forest,A,0.3467,0.2352,0.4182,0.29,0.26,0.45
2024-25,2025-05-18,Brentford,Fulham,A,0.2801,0.2233,0.4966,0.2828,0.2942,0.423
2024-25,2025-05-18,Leicester,Ipswich,H,0.1723,0.1693,0.6583,0.2828,0.2942,0.423
2024-25,2025-05-18,Arsenal,Newcastle,H,0.2335,0.2252,0.5413,0.2828,0.2942,0.423
2024-25,2025-05-18,Valladolid,Alaves,A,0.5186,0.2474,0.2341,0.2828,0.2942,0.423
2024-25,2025-05-18,Valencia,Ath Bilbao,A,0.424,0.2672,0.3089,0.2828,0.2942,0.423
2024-25,2025-05-19,Brighton,Liverpool,H,0.4922,0.2181,0.2897,0.2828,0.2942,0.423
2024-25,2025-05-20,Crystal Palace,Wolves,H,0.2557,0.2327,0.5116,0.2828,0.2942,0.423
2024-25,2025-05-20,Man City,Bournemouth,H,0.1666,0.1772,0.6561,0.2828,0.2942,0.423
2024-25,2025-05-23,Betis,Valencia,D,0.282,0.236,0.4821,0.2828,0.2942,0.423
2024-25,2025-05-24,Real Madrid,Sociedad,H,0.188,0.2036,0.6084,0.2828,0.2942,0.423
2024-25,2025-05-24,Espanol,Las Palmas,H,0.2888,0.249,0.4622,0.2828,0.2942,0.423
2024-25,2025-05-24,Leganes,Valladolid,H,0.1712,0.1956,0.6332,0.2828,0.2942,0.423
2024-25,2025-05-24,Alaves,Osasuna,D,0.3771,0.2751,0.3478,0.2828,0.2942,0.423
2024-25,2025-05-24,Getafe,Celta,A,0.3912,0.2489,0.3599,0.2828,0.2942,0.423
2024-25,2025-05-24,Vallecano,Mallorca,D,0.2706,0.2898,0.4397,0.2828,0.2942,0.423
2024-25,2025-05-25,Villarreal,Sevilla,H,0.26,0.2079,0.5321,0.2828,0.2942,0.423
2024-25,2025-05-25,Girona,Ath Madrid,A,0.4887,0.2184,0.2929,0.2828,0.2942,0.423
2024-25,2025-05-25,Fulham,Man City,A,0.5224,0.2146,0.263,0.2828,0.2942,0.423
2024-25,2025-05-25,Ipswich,West Ham,A,0.6064,0.1924,0.2012,0.2828,0.2942,0.423
2024-25,2025-05-25,Liverpool,Crystal Palace,D,0.2044,0.2046,0.5909,0.2828,0.2942,0.423
2024-25,2025-05-25,Newcastle,Everton,A,0.1918,0.2283,0.5799,0.2828,0.2942,0.423
2024-25,2025-05-25,Nott'm Forest,Chelsea,A,0.4232,0.2308,0.3459,0.29,0.26,0.45
2024-25,2025-05-25,Bournemouth,Leicester,H,0.2039,0.1856,0.6104,0.2828,0.2942,0.423
2024-25,2025-05-25,Southampton,Arsenal,A,0.7647,0.1504,0.0848,0.2828,0.2942,0.423
2024-25,2025-05-25,Tottenham,Brighton,A,0.3267,0.2143,0.4591,0.2828,0.2942,0.423
2024-25,2025-05-25,Wolves,Brentford,D,0.4004,0.2243,0.3753,0.2828,0.2942,0.423
2024-25,2025-05-25,Ath Bilbao,Barcelona,A,0.3986,0.2227,0.3787,0.2828,0.2942,0.423
2024-25,2025-05-25,Man United,Aston Villa,H,0.32,0.219,0.461,0.2828,0.2942,0.423
2025-26,2025-08-15,Girona,Vallecano,A,0.2906,0.2292,0.4802,0.2828,0.2942,0.423
2025-26,2025-08-15,Villarreal,Oviedo,H,0.1242,0.1619,0.7139,0.29,0.26,0.45
2025-26,2025-08-15,Liverpool,Bournemouth,H,0.1827,0.1829,0.6344,0.2828,0.2942,0.423
2025-26,2025-08-16,Mallorca,Barcelona,A,0.5908,0.2101,0.199,0.2828,0.2942,0.423
2025-26,2025-08-16,Alaves,Levante,H,0.2431,0.2433,0.5136,0.2828,0.2942,0.423
2025-26,2025-08-16,Valencia,Sociedad,D,0.3648,0.2636,0.3716,0.2828,0.2942,0.423
2025-26,2025-08-16,Aston Villa,Newcastle,D,0.4153,0.2262,0.3584,0.2828,0.2942,0.423
2025-26,2025-08-16,Brighton,Fulham,D,0.2804,0.2166,0.503,0.2828,0.2942,0.423
2025-26,2025-08-16,Sunderland,West Ham,H,0.5419,0.2252,0.2329,0.29,0.26,0.45
2025-26,2025-08-16,Tottenham,Burnley,H,0.0963,0.1404,0.7633,0.2828,0.2942,0.423
2025-26,2025-08-16,Wolves,Man City,A,0.5732,0.2042,0.2226,0.2828,0.2942,0.423
2025-26,2025-08-17,Man United,Arsenal,A,0.4866,0.2306,0.2829,0.2828,0.2942,0.423
2025-26,2025-08-17,Espanol,Ath Madrid,H,0.5646,0.2243,0.2111,0.2828,0.2942,0.423
2025-26,2025-08-17,Ath Bilbao,Sevilla,H,0.2248,0.2334,0.5418,0.2828,0.2942,0.423
2025-26,2025-08-17,Celta,Getafe,A,0.2445,0.2311,0.5244,0.2828,0.2942,0.423
2025-26,2025-08-17,Chelsea,Crystal Palace,D,0.2747,0.2328,0.4925,0.2828,0.2942,0.423
2025-26,2025-08-17,Nott'm Forest,Brentford,H,0.3564,0.2251,0.4184,0.29,0.26,0.45
2025-26,2025-08-18,Leeds,Everton,H,0.5383,0.2288,0.2328,0.2828,0.2942,0.423
2025-26,2025-08-18,Elche,Betis,D,0.5667,0.2194,0.2138,0.2828,0.2942,0.423
2025-26,2025-08-19,Real Madrid,Osasuna,H,0.1502,0.1749,0.6749,0.2828,0.2942,0.423
2025-26,2025-08-22,Betis,Alaves,H,0.2314,0.2486,0.52,0.2828,0.2942,0.423
2025-26,2025-08-22,West Ham,Chelsea,A,0.463,0.2268,0.3102,0.2828,0.2942,0.423
2025-26,2025-08-22,Bayern Munich,RB Leipzig,H,0.1828,0.1755,0.6416,0.2828,0.2942,0.423
2025-26,2025-08-23,Ein Frankfurt,Werder Bremen,H,0.2504,0.201,0.5486,0.2828,0.2942,0.423
2025-26,2025-08-23,Leverkusen,Hoffenheim,A,0.1425,0.1546,0.703,0.2828,0.2942,0.423
2025-26,2025-08-23,Burnley,Sunderland,H,0.3351,0.2617,0.4032,0.29,0.26,0.45
2025-26,2025-08-23,Brentford,Aston Villa,H,0.323,0.2168,0.4602,0.2828,0.2942,0.423
2025-26,2025-08-23,Union Berlin,Stuttgart,H,0.4691,0.2333,0.2977,0.2828,0.2942,0.423
2025-26,2025-08-23,Levante,Barcelona,A,0.7542,0.1291,0.1167,0.2828,0.2942,0.423
2025-26,2025-08-23,Ath Madrid,Elche,D,0.068,0.1275,0.8046,0.2828,0.2942,0.423
2025-26,2025-08-23,Mallorca,Celta,D,0.4162,0.2524,0.3314,0.2828,0.2942,0.423
2025-26,2025-08-23,St Pauli,Dortmund,D,0.5519,0.2527,0.1953,0.2828,0.2942,0.423
2025-26,2025-08-23,Freiburg,Augsburg,A,0.2541,0.2226,0.5233,0.2828,0.2942,0.423
2025-26,2025-08-23,Heidenheim,Wolfsburg,A,0.4373,0.2232,0.3395,0.2828,0.2942,0.423
2025-26,2025-08-23,Arsenal,Leeds,H,0.0407,0.0778,0.8815,0.2828,0.2942,0.423
2025-26,2025-08-23,Bournemouth,Wolves,H,0.2592,0.2154,0.5254,0.2828,0.2942,0.423
2025-26,2025-08-23,Man City,Tottenham,A,0.1739,0.1752,0.6509,0.2828,0.2942,0.423
2025-26,2025-08-24,Fulham,Man United,D,0.3599,0.2293,0.4107,0.2828,0.2942,0.423
2025-26,2025-08-24,Everton,Brighton,H,0.3759,0.257,0.3671,0.2828,0.2942,0.423
2025-26,2025-08-24,Crystal Palace,Nott'm Forest,D,0.2626,0.2305,0.5068,0.29,0.26,0.45
2025-26,2025-08-24,Oviedo,Real Madrid,A,0.7035,0.1726,0.1239,0.29,0.26,0.45
2025-26,2025-08-24,Sociedad,Espanol,D,0.2088,0.2336,0.5577,0.2828,0.2942,0.423
2025-26,2025-08-24,Osasuna,Valencia,H,0.3058,0.2455,0.4487,0.2828,0.2942,0.423
2025-26,2025-08-24,Mainz,FC Koln,A,0.1818,0.1999,0.6183,0.2828,0.2942,0.423
2025-26,2025-08-24,Villarreal,Girona,H,0.2495,0.1885,0.562,0.2828,0.2942,0.423
2025-26,2025-08-24,M'gladbach,Hamburg,D,0.1767,0.1874,0.6359,0.29,0.26,0.45
2025-26,2025-08-25,Ath Bilbao,Vallecano,H,0.1998,0.2431,0.5571,0.2828,0.2942,0.423
2025-26,2025-08-25,Sevilla,Getafe,A,0.2667,0.2657,0.4676,0.2828,0.2942,0.423
2025-26,2025-08-25,Newcastle,Liverpool,A,0.3839,0.2252,0.3909,0.2828,0.2942,0.423
2025-26,2025-08-27,Celta,Betis,D,0.3079,0.2085,0.4836,0.2828,0.2942,0.423
2025-26,2025-08-29,Hamburg,St Pauli,A,0.2773,0.3402,0.3825,0.2828,0.2942,0.423
2025-26,2025-08-29,Valencia,Getafe,H,0.2935,0.2877,0.4188,0.2828,0.2942,0.423
2025-26,2025-08-29,Elche,Levante,H,0.3448,0.2368,0.4184,0.2828,0.2942,0.423
2025-26,2025-08-30,Oviedo,Sociedad,H,0.5828,0.2374,0.1798,0.29,0.26,0.45
2025-26,2025-08-30,Real Madrid,Mallorca,H,0.1157,0.1956,0.6886,0.2828,0.2942,0.423
